Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
22:23657854:-	   76.2	    0.0	 9999.9	    0.9	  21.93	  23.18	 115.99	   0.38	   0.00	--------	-1	0.00	*
1:20235230:+	   76.2	    0.0	 9999.9	   12.2	  21.93	  23.18	  34.71	   0.30	   0.00	--------	-1	0.00	*
19:33872345:-	   76.2	    0.0	 9999.9	    1.1	  21.93	  23.18	 109.21	   0.21	   0.00	--------	-1	0.00	*
1:171561130:-	   76.1	   43.4	    1.8	    0.8	   2.53	   2.76	 122.29	   0.29	   0.00	--------	-1	0.00	*
15:52841193:-	   76.1	    2.0	   38.0	   17.6	  18.07	  19.15	  24.86	   0.29	   0.00	--------	-1	0.00	*
13:88330851:-	   76.1	   13.4	    5.7	    0.3	  10.57	  11.28	 154.43	   0.41	   0.00	--------	-1	0.00	*
13:50275264:+	   76.1	    0.0	 9999.9	    9.0	  21.93	  23.18	  43.59	   0.41	   0.37	--------	-1	0.00	*
11:112104383:+	   76.1	   14.2	    5.4	    0.5	  10.11	  10.79	 133.85	   0.43	   0.00	--------	-1	0.00	*
X:16862602:-	   76.1	   26.0	    2.9	    0.4	   5.88	   6.31	 144.97	   0.25	   0.00	--------	-1	0.00	*
16:97344:+	   76.1	   21.7	    3.5	    0.7	   7.37	   7.90	 126.25	   0.49	   0.00	--------	-1	0.00	*
20:464465:+	   76.1	   14.7	    5.2	    0.7	  10.11	  10.79	 126.55	   0.38	   0.00	--------	-1	0.00	*
12:72180247:-	   76.1	   31.3	    2.4	    0.7	   4.65	   5.01	 124.71	   0.16	   0.00	--------	-1	0.00	*
22:38203169:-	   76.1	   14.4	    5.3	    0.9	  10.11	  10.79	 118.51	   0.14	   0.32	--------	-1	0.00	*
7:5105823:+	   76.1	    0.0	 9999.9	    9.8	  21.93	  23.18	  41.05	   0.20	   0.00	--------	-1	0.00	*
10:102746154:-	   76.1	    0.0	 9999.9	    2.8	  21.93	  23.18	  80.46	   0.57	   0.00	--------	-1	0.00	*
20:58523266:+	   76.1	    0.0	 9999.9	    0.7	  21.93	  23.18	 126.55	   0.34	   0.00	--------	-1	0.00	*
3:5261030:-	   76.0	    7.4	   10.2	    0.5	  13.97	  14.86	 134.22	   0.46	   0.00	--------	-1	0.00	*
9:139006772:+	   76.0	   21.4	    3.5	    7.8	   7.37	   7.90	  47.95	   0.20	   0.00	--------	-1	0.00	*
17:46699162:+	   76.0	   26.2	    2.9	    1.1	   5.88	   6.31	 109.00	   0.45	   0.00	--------	-1	0.00	*
X:107327672:-	   76.0	    7.1	   10.7	    0.4	  13.97	  14.86	 144.97	   0.24	   0.00	--------	-1	0.00	*
14:93707813:+	   76.0	    0.0	 9999.9	   22.6	  17.69	  23.18	  18.76	   0.30	   0.00	--------	-1	0.00	*
6:10398369:+	   76.0	   15.3	    5.0	    0.6	   9.66	  10.32	 131.34	   0.51	   0.00	--------	-1	0.00	*
1:166825870:-	   76.0	    0.0	 9999.9	    1.6	  21.63	  22.88	  95.72	   0.35	   0.00	--------	-1	0.00	*
1:193060857:-	   76.0	   10.7	    7.1	    0.8	  11.89	  12.68	 120.29	   0.70	   0.00	--------	-1	0.00	*
1:202910620:+	   76.0	   45.6	    1.7	    0.8	   2.18	   2.38	 120.29	   0.46	   0.00	--------	-1	0.00	*
1:205577479:+	   76.0	   15.6	    4.9	    7.2	   9.45	  10.10	  49.27	   0.24	   0.00	--------	-1	0.00	*
11:68028970:+	   76.0	   12.9	    5.9	    0.5	  10.84	  11.56	 131.70	   0.45	   0.00	--------	-1	0.00	*
11:110102049:+	   76.0	   14.0	    5.4	   38.1	   6.89	  11.05	   7.39	   0.37	   0.00	--------	-1	0.00	*
12:56990533:-	   76.0	    0.0	 9999.9	    0.7	  21.63	  22.88	 122.68	   0.31	   0.00	--------	-1	0.00	*
12:66516948:+	   76.0	   32.7	    2.3	    0.7	   4.29	   4.63	 122.68	   0.42	   0.00	--------	-1	0.00	*
12:112466625:-	   76.0	    0.0	 9999.9	    0.7	  21.63	  22.88	 122.68	   0.22	   0.00	--------	-1	0.00	*
14:35180612:-	   76.0	   26.4	    2.9	    0.5	   5.71	   6.14	 134.95	   0.19	   0.00	--------	-1	0.00	*
14:74181914:+	   76.0	    0.0	 9999.9	   37.4	   7.18	  22.88	   7.69	   0.35	   0.00	--------	-1	0.00	*
15:25583452:-	   76.0	    0.0	 9999.9	    0.5	  21.63	  22.88	 136.91	   0.13	   0.00	--------	-1	0.00	*
15:29993660:-	   76.0	   12.9	    5.9	    0.5	  10.84	  11.56	 136.91	   0.41	   0.00	--------	-1	0.00	*
15:65442983:+	   76.0	   10.0	    7.6	    4.2	  11.89	  12.68	  65.66	   0.35	   0.17	--------	-1	0.00	*
17:8378375:-	   76.0	   23.9	    3.2	   13.9	   6.56	   7.04	  30.39	   0.19	   0.00	--------	-1	0.00	*
17:21094604:-	   76.0	    0.0	 9999.9	    1.1	  21.63	  22.88	 107.17	   0.46	   0.00	--------	-1	0.00	*
18:8638617:+	   76.0	    0.0	 9999.9	    0.3	  21.63	  22.88	 147.38	   0.39	   0.00	--------	-1	0.00	*
19:45165963:+	   76.0	    6.0	   12.7	    2.9	  15.16	  16.11	  77.86	   0.53	   0.00	--------	-1	0.00	*
20:30921632:-	   76.0	   18.3	    4.2	    0.7	   8.24	   8.82	 124.49	   0.07	   0.00	--------	-1	0.00	*
3:107525405:+	   76.0	    0.0	 9999.9	    0.5	  21.63	  22.88	 132.06	   0.22	   0.00	--------	-1	0.00	*
4:77959461:-	   76.0	   28.2	    2.7	    7.3	   5.20	   5.60	  48.92	   0.11	   0.00	--------	-1	0.00	*
4:78088312:-	   76.0	   24.2	    3.1	    4.3	   6.26	   6.73	  64.98	   0.57	   0.07	--------	-1	0.00	*
4:129794580:+	   76.0	    0.0	 9999.9	    0.3	  21.63	  22.88	 146.83	   0.39	   0.00	--------	-1	0.00	*
4:129795230:+	   76.0	    0.0	 9999.9	    0.3	  21.63	  22.88	 146.83	   0.13	   0.00	--------	-1	0.00	*
6:31637812:-	   76.0	    8.1	    9.4	    0.6	  13.08	  13.92	 129.22	   0.61	   0.00	--------	-1	0.00	*
7:64865751:+	   76.0	    0.0	 9999.9	    0.5	  21.63	  22.88	 134.16	   0.15	   0.00	--------	-1	0.00	*
7:79847027:-	   76.0	   14.0	    5.4	    8.5	  10.36	  11.05	  44.42	   0.17	   0.00	--------	-1	0.00	*
8:30536866:-	   76.0	   19.2	    4.0	    0.4	   7.87	   8.44	 144.59	   0.17	   0.00	--------	-1	0.00	*
X:48566629:-	   76.0	    6.5	   11.7	    0.4	  14.42	  15.33	 142.68	   0.12	   0.71	--------	-1	0.00	*
6:49460286:+	   76.0	    0.0	 9999.9	    0.6	  21.63	  22.88	 129.22	   0.22	   0.00	--------	-1	0.00	*
17:65336451:-	   76.0	    0.0	 9999.9	   17.8	  21.63	  22.88	  24.03	   0.34	   0.00	--------	-1	0.00	*
10:131635548:-	   76.0	    0.0	 9999.9	    0.5	  21.63	  22.88	 132.95	   0.14	   0.00	--------	-1	0.00	*
3:150260802:-	   76.0	   27.2	    2.8	   33.2	   5.45	   5.86	   9.83	   0.24	   0.00	--------	-1	0.00	*
6:89321383:+	   76.0	   14.7	    5.2	    0.6	   9.89	  10.56	 129.22	   0.37	   0.00	--------	-1	0.00	*
1:229795663:-	   75.9	    1.3	   58.9	    0.8	  18.87	  19.99	 120.29	   0.35	   0.00	--------	-1	0.00	*
5:176733873:+	   75.9	    0.0	 9999.9	    1.0	  21.63	  22.88	 112.56	   0.51	   0.02	--------	-1	0.00	*
17:56568734:+	   75.9	    0.0	 9999.9	    1.1	  21.64	  22.88	 107.17	   0.10	   0.00	--------	-1	0.00	*
7:65419666:-	   75.9	    0.0	 9999.9	    9.9	  21.64	  22.88	  40.00	   0.29	   0.00	--------	-1	0.00	*
12:27475482:-	   75.9	   19.4	    3.9	    0.9	   7.87	   8.44	 116.36	   0.52	   0.00	--------	-1	0.00	*
14:104025852:-	   75.9	    0.0	 9999.9	    0.5	  21.64	  22.88	 134.95	   0.38	   0.00	--------	-1	0.00	*
1:150938526:+	   75.9	   36.1	    2.1	   18.1	   3.52	   3.81	  23.54	   0.25	   0.00	--------	-1	0.00	*
14:35181884:+	   75.9	   13.7	    5.5	    0.5	  10.36	  11.05	 134.95	   0.27	   0.00	--------	-1	0.00	*
X:152037854:+	   75.9	   19.5	    3.9	    0.4	   7.87	   8.44	 142.68	   0.42	   0.00	--------	-1	0.00	*
20:58520689:-	   75.9	    7.7	    9.8	    0.7	  13.73	  14.60	 124.49	   0.15	   0.00	--------	-1	0.00	*
2:55863309:+	   75.9	   23.2	    3.3	    1.2	   6.56	   7.04	 106.70	   0.58	   0.00	--------	-1	0.00	*
6:159187372:-	   75.9	    0.1	 1031.5	    0.6	  20.12	  21.29	 129.22	   0.56	   0.00	--------	-1	0.00	*
3:148749107:-	   75.9	   14.8	    5.1	   15.7	   9.89	  10.56	  27.26	   0.53	   0.00	--------	-1	0.00	*
4:41956431:-	   75.8	    0.0	 9999.9	    0.3	  21.64	  22.88	 146.83	   0.36	   0.00	--------	-1	0.00	*
5:114951535:-	   75.8	   14.0	    5.4	    0.5	  10.36	  11.05	 136.23	   0.10	   0.00	--------	-1	0.00	*
4:53462501:-	   75.8	    0.0	 9999.9	   10.5	  21.64	  22.88	  38.22	   0.15	   0.00	--------	-1	0.00	*
1:93827806:+	   75.8	   30.5	    2.5	    0.8	   4.73	   5.10	 120.29	   0.38	   0.00	--------	-1	0.00	*
20:628160:+	   75.8	    5.4	   14.0	    0.7	  15.16	  16.11	 124.49	   0.22	   0.00	--------	-1	0.00	*
3:105293893:+	   75.8	   19.8	    3.8	    0.5	   7.87	   8.44	 132.06	   0.35	   0.00	--------	-1	0.00	*
5:72207219:+	   75.8	   12.6	    6.0	   35.5	   8.05	  11.56	   8.61	   0.15	   0.00	--------	-1	0.00	*
X:119659124:-	   75.8	   26.9	    2.8	    0.5	   5.71	   6.14	 132.33	   0.23	   0.00	--------	-1	0.00	*
2:231685399:-	   75.8	    0.0	 9999.9	    0.4	  21.64	  22.88	 138.57	   0.34	   0.00	--------	-1	0.00	*
11:20530132:-	   75.7	   44.4	    1.7	    0.5	   2.30	   2.51	 131.70	   0.44	   0.00	--------	-1	0.00	*
12:112943701:-	   75.7	    0.0	 9999.9	   12.4	  21.64	  22.88	  33.51	   0.44	   0.00	--------	-1	0.00	*
12:120779715:-	   75.7	    0.0	 9999.9	    4.6	  21.64	  22.88	  62.85	   0.36	   0.00	--------	-1	0.00	*
22:37965374:+	   75.7	   42.0	    1.8	    0.9	   2.71	   2.95	 116.56	   0.45	   0.00	--------	-1	0.00	*
X:152961532:-	   75.7	    0.0	 9999.9	    9.6	  21.64	  22.88	  40.92	   0.33	   0.00	--------	-1	0.00	*
12:48057115:-	   75.7	    0.0	 9999.9	    8.6	  21.64	  22.88	  43.84	   0.51	   0.00	--------	-1	0.00	*
3:53319225:+	   75.7	    0.0	 9999.9	    4.7	  21.64	  22.88	  62.03	   0.22	   0.00	--------	-1	0.00	*
5:139947901:-	   75.7	   32.5	    2.3	    0.8	   4.29	   4.63	 119.40	   0.24	   0.65	--------	-1	0.00	*
3:185208561:-	   75.7	    0.0	 9999.9	    7.9	  21.64	  22.88	  46.50	   0.20	   0.00	--------	-1	0.00	*
5:154267366:-	   75.6	   10.6	    7.1	    0.5	  11.89	  12.68	 136.23	   0.31	   0.00	--------	-1	0.00	*
2:33808768:+	   75.6	    0.0	 9999.9	    0.4	  21.64	  22.88	 138.57	   0.58	   0.00	--------	-1	0.00	*
17:17396394:+	   75.6	    0.0	 9999.9	    1.1	  21.64	  22.88	 107.17	   0.26	   0.51	--------	-1	0.00	*
17:290190:-	   75.6	    0.0	 9999.9	   29.1	  11.70	  22.88	  12.47	   0.41	   0.00	--------	-1	0.00	*
13:28866869:-	   75.6	   35.9	    2.1	    0.3	   3.70	   4.00	 152.01	   0.20	   0.00	--------	-1	0.00	*
2:85549312:-	   75.5	    0.0	 9999.9	   16.5	  21.64	  22.88	  25.98	   0.37	   0.00	--------	-1	0.00	*
1:114518618:+	   75.5	    0.0	 9999.9	   53.1	   2.52	  22.88	   2.75	   0.29	   0.00	--------	-1	0.00	*
11:119207979:+	   75.5	   21.2	    3.6	    0.5	   7.19	   7.71	 131.70	   0.41	   0.00	--------	-1	0.00	*
17:2321958:-	   75.5	   14.2	    5.3	    1.1	   9.89	  10.56	 107.17	   0.22	   0.00	--------	-1	0.00	*
2:187373704:-	   75.5	   16.6	    4.6	    0.4	   9.02	   9.65	 138.57	   0.32	   0.00	--------	-1	0.00	*
11:3696885:-	   75.5	    4.9	   15.3	    0.5	  15.96	  16.95	 131.70	   0.18	   0.00	--------	-1	0.00	*
1:33145750:+	   75.5	   23.6	    3.2	    9.1	   6.56	   7.04	  42.49	   0.29	   0.00	--------	-1	0.00	*
2:97260535:-	   75.5	    9.4	    8.0	    0.4	  12.47	  13.28	 138.57	   0.35	   0.00	--------	-1	0.00	*
7:140394869:+	   75.5	    0.0	 9999.9	    0.5	  21.64	  22.88	 134.16	   0.46	   0.00	--------	-1	0.00	*
12:53805140:-	   75.4	    0.0	 9999.9	    0.7	  21.64	  22.88	 122.68	   0.36	   0.00	--------	-1	0.00	*
3:57547635:+	   75.4	    6.3	   11.9	    3.7	  14.42	  15.33	  69.70	   0.49	   0.00	--------	-1	0.00	*
1:114517854:-	   75.4	    8.7	    8.6	   31.1	  10.43	  13.92	  11.12	   0.30	   0.00	--------	-1	0.00	*
12:122268572:+	   75.4	    0.0	 9999.9	    2.2	  21.64	  22.88	  85.84	   0.51	   0.00	--------	-1	0.00	*
16:67673036:-	   75.4	    0.0	 9999.9	    0.7	  21.64	  22.88	 124.20	   0.42	   0.00	--------	-1	0.00	*
10:116735364:+	   75.4	   10.4	    7.2	    0.5	  11.89	  12.68	 132.95	   0.35	   0.00	--------	-1	0.00	*
5:112203287:-	   75.3	   13.1	    5.8	    0.5	  10.36	  11.05	 136.23	   0.48	   0.00	--------	-1	0.00	*
13:21751442:+	   75.3	    0.0	 9999.9	    0.3	  21.64	  22.88	 152.01	   0.46	   0.00	--------	-1	0.00	*
1:228581480:-	   75.3	   13.6	    5.5	    0.8	  10.36	  11.05	 120.29	   0.46	   0.00	--------	-1	0.00	*
11:107976400:+	   75.3	    0.0	 9999.9	    0.5	  21.64	  22.88	 131.70	   0.48	   0.00	--------	-1	0.00	*
11:85373797:-	   75.3	   16.2	    4.6	   11.7	   9.02	   9.65	  35.24	   0.39	   0.00	--------	-1	0.00	*
3:73115169:-	   75.3	    1.1	   66.0	    5.2	  18.87	  19.99	  59.05	   0.42	   0.00	--------	-1	0.00	*
6:11136537:-	   75.3	    0.0	 9999.9	    0.6	  21.64	  22.88	 129.22	   0.52	   0.00	--------	-1	0.00	*
6:149981010:+	   75.3	   16.2	    4.6	    0.6	   9.02	   9.65	 129.22	   0.18	   0.52	--------	-1	0.00	*
11:102267434:+	   75.3	    0.0	 9999.9	    0.5	  21.64	  22.88	 131.70	   0.13	   0.00	--------	-1	0.00	*
4:146057040:+	   75.3	   12.7	    5.9	    8.1	  10.84	  11.56	  45.79	   0.45	   0.00	--------	-1	0.00	*
15:98514769:+	   75.2	    0.0	 9999.9	    0.5	  21.64	  22.88	 136.91	   0.15	   0.00	--------	-1	0.00	*
6:109003661:+	   75.2	   34.5	    2.2	    0.6	   3.89	   4.21	 129.22	   0.23	   0.00	--------	-1	0.00	*
17:37561520:+	   75.2	    0.0	 9999.9	    1.1	  21.64	  22.88	 107.17	   0.24	   0.00	--------	-1	0.00	*
9:98208582:+	   75.2	    0.0	 9999.9	    0.4	  21.64	  22.88	 138.83	   0.52	   0.00	--------	-1	0.00	*
19:46970302:+	   75.2	   10.8	    7.0	    1.1	  11.89	  12.68	 107.39	   0.35	   0.00	--------	-1	0.00	*
1:153902541:+	   75.2	    2.0	   37.0	    0.8	  17.80	  18.87	 120.29	   0.18	   0.00	--------	-1	0.00	*
1:120455356:-	   75.2	    0.0	 9999.9	    0.8	  21.64	  22.88	 117.60	   0.16	   0.00	--------	-1	0.00	*
11:121178384:-	   75.2	   17.8	    4.2	    0.5	   8.63	   9.23	 131.70	   0.43	   0.00	--------	-1	0.00	*
1:78482060:-	   75.1	    0.0	 9999.9	    3.5	  21.64	  22.88	  71.77	   0.31	   0.00	--------	-1	0.00	*
9:131123125:+	   75.1	    4.5	   16.9	    0.4	  15.96	  16.95	 138.83	   0.27	   0.00	--------	-1	0.00	*
17:42283727:+	   75.1	    0.0	 9999.9	    1.1	  21.64	  22.88	 107.17	   0.23	   0.00	--------	-1	0.00	*
14:36340273:-	   75.1	    0.0	 9999.9	    0.8	  21.64	  22.88	 118.33	   0.07	   0.00	--------	-1	0.00	*
X:150575313:+	   75.1	    0.0	 9999.9	    0.9	  21.64	  22.88	 115.94	   0.29	   0.00	--------	-1	0.00	*
5:72205028:+	   75.1	    9.0	    8.4	    0.5	  13.08	  13.92	 136.23	   0.34	   0.00	--------	-1	0.00	*
15:101812649:-	   75.1	    3.6	   21.0	    0.5	  16.83	  17.86	 136.91	   0.25	   0.00	--------	-1	0.00	*
12:1019262:-	   75.0	    3.6	   20.9	    0.7	  16.83	  17.86	 122.68	   0.42	   0.00	--------	-1	0.00	*
8:104411481:+	   75.0	   21.6	    3.5	    0.4	   7.19	   7.71	 144.59	   0.46	   0.00	--------	-1	0.00	*
2:64859052:+	   75.0	    0.0	 9999.9	    0.4	  21.64	  22.88	 138.57	   0.21	   0.00	--------	-1	0.00	*
1:52838574:-	   75.0	    0.0	 9999.9	    0.8	  21.34	  22.58	 118.29	   0.51	   0.00	--------	-1	0.00	*
1:156220050:+	   75.0	   28.7	    2.6	    0.8	   5.04	   5.43	 118.29	   0.09	   0.00	--------	-1	0.00	*
11:3022201:+	   75.0	   20.6	    3.6	    0.5	   7.34	   7.87	 129.56	   0.65	   0.00	--------	-1	0.00	*
11:8127597:-	   75.0	    0.0	 9999.9	    1.1	  21.34	  22.58	 106.09	   0.21	   0.00	--------	-1	0.00	*
11:95564679:+	   75.0	    0.0	 9999.9	    1.4	  21.34	  22.58	  99.44	   0.36	   0.00	--------	-1	0.00	*
12:19673119:+	   75.0	    0.0	 9999.9	    0.8	  21.34	  22.58	 118.86	   0.57	   0.00	--------	-1	0.00	*
12:25361214:-	   75.0	    7.5	   10.1	   53.9	   2.22	  14.34	   2.43	   0.53	   0.00	--------	-1	0.00	*
12:49330017:-	   75.0	    0.0	 9999.9	   32.4	   9.30	  22.58	   9.93	   0.65	   0.14	--------	-1	0.00	*
12:68052549:+	   75.0	    0.0	 9999.9	    0.7	  21.34	  22.58	 120.66	   0.55	   0.00	--------	-1	0.00	*
12:116398775:+	   75.0	   16.8	    4.5	    0.7	   8.82	   9.44	 120.66	   0.23	   0.00	--------	-1	0.00	*
13:73329526:-	   75.0	   28.6	    2.6	    0.3	   5.04	   5.43	 149.60	   0.40	   0.00	--------	-1	0.00	*
13:88331767:+	   75.0	    0.0	 9999.9	    0.3	  21.34	  22.58	 149.60	   0.48	   0.00	--------	-1	0.00	*
14:39652100:+	   75.0	   45.0	    1.7	    0.5	   2.21	   2.41	 132.76	   0.24	   0.00	--------	-1	0.00	*
14:102517015:-	   75.0	    0.0	 9999.9	    0.5	  21.35	  22.58	 132.76	   0.47	   0.00	--------	-1	0.00	*
16:19563283:-	   75.0	    0.0	 9999.9	    0.7	  21.35	  22.58	 122.15	   0.21	   0.00	--------	-1	0.00	*
17:76988083:+	   75.0	    4.0	   18.8	    1.1	  16.57	  17.58	 105.35	   0.20	   0.00	--------	-1	0.00	*
19:3208905:-	   75.0	   14.0	    5.4	    1.2	   9.68	  10.34	 105.23	   0.40	   0.00	--------	-1	0.00	*
19:3208906:+	   75.0	   14.0	    5.4	    1.2	  10.14	  10.82	 105.23	   0.25	   0.00	--------	-1	0.00	*
19:14230405:+	   75.0	    0.6	  123.8	    2.5	  19.83	  20.99	  81.14	   0.30	   0.88	--------	-1	0.00	*
2:200790845:-	   75.0	    0.0	 9999.9	    1.8	  21.35	  22.58	  91.52	   0.38	   0.00	--------	-1	0.00	*
2:204292265:+	   75.0	    5.1	   14.6	   15.4	  14.91	  15.84	  27.09	   0.20	   0.00	--------	-1	0.00	*
20:2127155:+	   75.0	    7.8	    9.6	    5.7	  13.48	  14.34	  55.22	   0.38	   0.00	--------	-1	0.00	*
22:41627173:+	   75.0	   13.8	    5.5	    0.9	  10.14	  10.82	 114.61	   0.39	   0.00	--------	-1	0.00	*
4:6884054:-	   75.0	    0.0	 9999.9	    4.5	  21.35	  22.58	  62.65	   0.31	   0.00	--------	-1	0.00	*
5:102612590:+	   75.0	    0.0	 9999.9	    0.5	  21.35	  22.58	 134.03	   0.20	   0.00	--------	-1	0.00	*
5:112213835:-	   75.0	    0.0	 9999.9	    8.7	  21.35	  22.58	  42.65	   0.36	   0.00	--------	-1	0.00	*
5:176723461:+	   75.0	   24.0	    3.1	    0.5	   6.10	   6.55	 134.03	   0.20	   0.00	--------	-1	0.00	*
6:31698407:+	   75.0	   26.3	    2.8	    2.6	   5.55	   5.97	  79.50	   0.65	   0.00	--------	-1	0.00	*
6:89794248:+	   75.0	   25.6	    2.9	    0.6	   5.82	   6.25	 127.11	   0.24	   0.09	--------	-1	0.00	*
6:138413121:+	   75.0	   11.0	    6.8	    1.0	  11.13	  11.87	 108.36	   0.58	   0.00	--------	-1	0.00	*
6:139498569:+	   75.0	    0.0	 9999.9	    0.6	  21.35	  22.58	 127.11	   0.13	   0.00	--------	-1	0.00	*
6:151686261:-	   75.0	    0.0	 9999.9	    0.6	  21.35	  22.58	 127.11	   0.22	   0.00	--------	-1	0.00	*
7:134653154:+	   75.0	   13.3	    5.6	    4.3	  10.14	  10.82	  63.95	   0.60	   0.00	--------	-1	0.00	*
8:22108434:-	   75.0	    7.9	    9.5	    0.4	  13.48	  14.34	 142.27	   0.17	   0.73	--------	-1	0.00	*
8:90946862:-	   75.0	    0.0	 9999.9	    0.4	  21.35	  22.58	 142.27	   0.19	   0.00	--------	-1	0.00	*
8:125325395:-	   75.0	   13.4	    5.6	    0.4	  10.14	  10.82	 142.21	   0.23	   0.00	--------	-1	0.00	*
8:125325889:-	   75.0	    0.0	 9999.9	    0.4	  21.35	  22.58	 142.27	   0.28	   0.00	--------	-1	0.00	*
X:150575629:+	   75.0	   39.1	    1.9	    9.8	   2.90	   3.15	  39.30	   0.20	   0.00	--------	-1	0.00	*
2:172964270:-	   75.0	   30.2	    2.5	    0.4	   4.58	   4.94	 136.34	   0.39	   0.00	--------	-1	0.00	*
4:7062049:-	   75.0	    2.7	   27.9	    0.3	  17.53	  18.58	 144.48	   0.24	   0.00	--------	-1	0.00	*
12:109889116:+	   74.9	   13.5	    5.6	    0.7	  10.14	  10.82	 120.66	   0.41	   0.00	--------	-1	0.00	*
X:152961295:-	   74.9	   25.1	    3.0	    8.6	   5.82	   6.25	  43.10	   0.26	   0.00	--------	-1	0.00	*
8:124825460:+	   74.9	    7.5	   10.0	    0.6	  13.48	  14.34	 124.76	   0.15	   0.00	--------	-1	0.00	*
14:54893720:-	   74.9	    9.1	    8.3	    0.5	  12.23	  13.03	 132.76	   0.50	   0.00	--------	-1	0.00	*
6:11576205:+	   74.9	   12.7	    5.9	    0.6	  10.62	  11.33	 127.11	   0.42	   0.00	--------	-1	0.00	*
15:98515835:+	   74.9	    0.0	 9999.9	    0.5	  21.35	  22.58	 134.69	   0.40	   0.00	--------	-1	0.00	*
1:55315964:+	   74.9	   21.3	    3.5	    0.8	   7.01	   7.52	 118.29	   0.20	   0.00	--------	-1	0.00	*
14:21820605:-	   74.9	   14.4	    5.2	    0.5	   9.68	  10.34	 132.76	   0.41	   0.00	--------	-1	0.00	*
2:38971663:+	   74.9	    0.0	 9999.9	    0.4	  21.35	  22.58	 136.34	   0.39	   0.00	--------	-1	0.00	*
17:26689004:-	   74.8	    0.0	 9999.9	    5.7	  21.35	  22.58	  55.28	   0.41	   0.00	--------	-1	0.00	*
6:19840772:-	   74.8	    0.0	 9999.9	    0.6	  21.35	  22.58	 127.11	   0.22	   0.00	--------	-1	0.00	*
7:134655137:+	   74.8	   18.9	    4.0	    4.3	   8.05	   8.62	  63.95	   0.18	   0.00	--------	-1	0.00	*
1:203822914:-	   74.8	    5.6	   13.3	    0.8	  14.91	  15.84	 118.29	   0.42	   0.00	--------	-1	0.00	*
7:139257445:+	   74.8	   13.3	    5.6	    0.5	  10.14	  10.82	 131.98	   0.32	   0.00	--------	-1	0.00	*
16:71679865:+	   74.8	    0.0	 9999.9	    4.7	  21.35	  22.58	  60.98	   0.29	   0.00	--------	-1	0.00	*
18:9954437:+	   74.8	    7.3	   10.2	    0.7	  13.48	  14.34	 119.39	   0.22	   0.00	--------	-1	0.00	*
2:27353662:+	   74.8	    0.0	 9999.9	    0.4	  21.35	  22.58	 136.34	   0.63	   0.00	--------	-1	0.00	*
12:3149788:-	   74.8	    0.0	 9999.9	    0.7	  21.35	  22.58	 120.66	   0.59	   0.00	--------	-1	0.00	*
22:43562888:+	   74.7	   11.4	    6.6	    0.9	  11.13	  11.87	 114.61	   0.33	   0.20	--------	-1	0.00	*
13:42896981:+	   74.7	   44.5	    1.7	    3.3	   2.21	   2.41	  71.94	   0.19	   0.00	--------	-1	0.00	*
4:77955840:-	   74.7	   10.7	    7.0	    9.1	  11.66	  12.43	  41.36	   0.41	   0.33	--------	-1	0.00	*
5:112180557:-	   74.7	    0.0	 9999.9	    0.5	  21.35	  22.58	 134.03	   0.25	   0.00	--------	-1	0.00	*
17:10584187:+	   74.7	    0.0	 9999.9	    1.1	  21.35	  22.58	 105.35	   0.34	   0.00	--------	-1	0.00	*
2:85549318:+	   74.7	    0.0	 9999.9	   16.5	  21.35	  22.58	  25.31	   0.23	   0.00	--------	-1	0.00	*
6:35057580:+	   74.7	    3.1	   23.8	    6.1	  16.57	  17.58	  52.98	   0.39	   0.00	--------	-1	0.00	*
15:74924369:-	   74.7	    0.0	 9999.9	    9.4	  21.35	  22.58	  40.42	   0.33	   0.00	--------	-1	0.00	*
1:59125151:-	   74.7	    1.1	   69.8	    0.8	  18.59	  19.70	 118.29	   0.34	   0.00	--------	-1	0.00	*
14:76117523:-	   74.7	   32.3	    2.3	    1.3	   4.16	   4.48	 101.68	   0.50	   0.00	--------	-1	0.00	*
5:5489582:-	   74.7	   15.1	    4.9	    0.5	   9.25	   9.88	 134.03	   0.27	   0.00	--------	-1	0.00	*
7:106300042:+	   74.7	   14.8	    5.0	    0.5	   9.68	  10.34	 131.98	   0.24	   0.00	--------	-1	0.00	*
1:37959017:-	   74.6	   12.7	    5.9	    1.7	  10.62	  11.33	  93.21	   0.40	   0.00	--------	-1	0.00	*
1:183595457:+	   74.6	   25.4	    2.9	    0.8	   5.82	   6.25	 118.29	   0.35	   0.00	--------	-1	0.00	*
21:46190564:+	   74.6	   20.1	    3.7	    0.4	   7.34	   7.87	 141.53	   0.18	   0.00	--------	-1	0.00	*
8:104411479:-	   74.6	   20.4	    3.7	    0.4	   7.34	   7.87	 142.27	   0.43	   0.00	--------	-1	0.00	*
X:39911229:+	   74.6	    0.3	  282.6	    0.4	  19.83	  20.99	 140.38	   0.61	   0.00	--------	-1	0.00	*
10:126677522:+	   74.6	   23.6	    3.2	    0.5	   6.39	   6.86	 130.79	   0.24	   0.00	--------	-1	0.00	*
6:89794280:-	   74.6	    2.2	   34.3	    0.6	  17.53	  18.58	 127.11	   0.24	   0.00	--------	-1	0.00	*
1:36770003:+	   74.6	    0.0	 9999.9	    0.8	  21.35	  22.58	 118.29	   0.17	   0.00	--------	-1	0.00	*
