Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
16:56463634:-	   46.5	   12.6	    3.7	    0.7	   4.91	   5.22	  67.52	   0.18	   0.00	--------	-1	0.00	*
15:59147413:-	   28.9	    0.0	 9999.9	   11.2	   4.90	   8.73	   5.21	   0.09	   0.00	--------	-1	0.00	*
1:65299107:-	   51.8	    0.0	 9999.9	   26.3	   4.90	  15.65	   5.21	   0.24	   0.00	--------	-1	0.00	*
4:146050220:+	   34.4	    0.0	 9999.9	   14.9	   4.90	  10.54	   5.21	   0.22	   0.00	--------	-1	0.00	*
3:196081484:+	   43.0	    0.0	 9999.9	   20.1	   4.89	  12.94	   5.21	   0.35	   0.23	--------	-1	0.00	*
1:36770441:-	   54.0	   16.8	    3.2	    0.8	   4.89	   5.20	  77.86	   0.22	   0.00	--------	-1	0.00	*
2:200828596:-	   54.0	   16.4	    3.3	    0.4	   4.89	   5.20	  90.81	   0.40	   0.00	--------	-1	0.00	*
16:23078597:+	   31.0	    4.7	    6.6	    0.7	   4.88	   5.19	  39.36	   0.09	   0.00	--------	-1	0.00	*
21:34728302:-	   30.8	    4.3	    7.2	    0.4	   4.88	   5.19	  46.78	   0.21	   0.37	--------	-1	0.00	*
3:52938910:-	   30.7	    4.1	    7.4	    0.9	   4.88	   5.19	  36.40	   0.29	   0.21	--------	-1	0.00	*
3:9935462:+	   30.3	    4.9	    6.2	    0.7	   4.88	   5.19	  39.37	   0.07	   0.00	--------	-1	0.00	*
2:55863314:-	   59.0	   19.0	    3.1	   15.2	   4.88	   5.19	  17.01	   0.54	   0.15	--------	-1	0.00	*
1:114517843:-	   56.4	    4.7	   11.9	   29.9	   4.88	  11.81	   5.19	   0.15	   0.00	--------	-1	0.00	*
15:65032140:+	   45.0	   11.6	    3.9	    0.5	   4.87	   5.18	  71.34	   0.40	   0.00	--------	-1	0.00	*
3:100042611:+	   45.0	   12.0	    3.8	   12.5	   4.87	   5.18	  12.04	   0.29	   0.67	--------	-1	0.00	*
4:166243410:+	   45.0	   12.0	    3.8	    0.5	   4.87	   5.18	  68.28	   0.21	   0.85	--------	-1	0.00	*
5:179382617:-	   45.0	   11.0	    4.1	    0.5	   4.87	   5.18	  70.94	   0.51	   0.00	--------	-1	0.00	*
6:44267380:-	   45.0	   11.7	    3.9	    7.5	   4.87	   5.18	  19.97	   0.33	   0.00	--------	-1	0.00	*
11:121178390:+	   44.8	   11.4	    3.9	    8.5	   4.87	   5.18	  18.01	   0.45	   0.00	--------	-1	0.00	*
3:63988475:-	   44.1	   11.4	    3.9	    0.5	   4.87	   5.18	  68.48	   0.14	   0.00	--------	-1	0.00	*
14:31086423:-	   22.6	    0.0	 9999.9	    7.7	   4.87	   6.92	   5.18	   0.09	   0.00	--------	-1	0.00	*
17:76671372:+	   45.7	    8.3	    5.5	   22.2	   4.87	   6.66	   5.17	   0.11	   0.00	--------	-1	0.00	*
20:62221287:-	   31.0	    0.0	 9999.9	   12.4	   4.86	   9.33	   5.17	   0.33	   0.00	--------	-1	0.00	*
18:55145833:+	   51.0	    0.0	 9999.9	   25.7	   4.85	  15.35	   5.16	   0.17	   0.60	--------	-1	0.00	*
18:72188016:-	   67.0	   24.7	    2.7	    6.8	   4.85	   5.16	  41.57	   0.12	   0.62	--------	-1	0.00	*
9:135973392:+	   67.0	   24.5	    2.7	    2.6	   4.85	   5.16	  68.34	   0.25	   0.29	--------	-1	0.00	*
4:76734619:-	   66.3	   24.9	    2.7	    0.3	   4.85	   5.16	 125.93	   0.34	   0.00	--------	-1	0.00	*
2:204292872:+	   66.0	   24.3	    2.7	   31.5	   4.85	   5.16	   7.60	   0.21	   0.00	--------	-1	0.00	*
1:203276785:+	   54.0	    0.0	 9999.9	   27.8	   4.85	  16.26	   5.16	   0.15	   0.89	--------	-1	0.00	*
4:68484389:+	   42.8	   10.3	    4.2	    0.9	   4.84	   5.15	  56.06	   0.37	   0.00	--------	-1	0.00	*
4:71848654:-	   42.4	   10.6	    4.0	    9.9	   4.85	   5.15	  14.12	   0.26	   0.24	--------	-1	0.00	*
10:15820936:+	   52.0	   15.5	    3.3	    0.5	   4.84	   5.15	  82.81	   0.49	   0.00	--------	-1	0.00	*
15:42705721:+	   52.0	   15.3	    3.4	    9.7	   4.84	   5.15	  20.79	   0.20	   0.00	--------	-1	0.00	*
17:47778734:+	   52.0	   16.0	    3.3	    1.1	   4.84	   5.15	  65.26	   0.47	   0.00	--------	-1	0.00	*
12:116398772:-	   51.8	   15.2	    3.4	    4.4	   4.84	   5.15	  36.18	   0.31	   0.00	--------	-1	0.00	*
9:35056606:+	   51.3	   16.0	    3.2	    0.4	   4.84	   5.15	  86.82	   0.27	   0.00	--------	-1	0.00	*
16:19514099:+	   30.2	    0.0	 9999.9	   12.5	   4.84	   9.33	   5.15	   0.32	   0.25	--------	-1	0.00	*
4:108834586:-	   31.0	    0.0	 9999.9	   12.5	   4.84	   9.33	   5.15	   0.32	   0.57	--------	-1	0.00	*
11:65404542:+	   33.0	    5.3	    6.2	    0.5	   4.84	   5.15	  45.94	   0.36	   0.37	--------	-1	0.00	*
5:40760114:-	   33.0	    5.1	    6.5	    1.0	   4.84	   5.15	  37.01	   0.07	   0.45	--------	-1	0.00	*
3:88101937:-	   32.5	    5.3	    6.1	   12.8	   4.84	   5.15	   5.79	   0.28	   0.42	--------	-1	0.00	*
2:206867726:-	   32.3	    5.4	    6.0	    1.1	   4.84	   5.15	  36.47	   0.31	   0.00	--------	-1	0.00	*
10:97820416:-	   32.1	    5.3	    6.1	    1.2	   4.84	   5.15	  34.45	   0.30	   0.00	--------	-1	0.00	*
9:136336791:+	   18.0	    0.0	 9999.9	    5.1	   4.83	   5.42	   5.14	   0.27	   0.00	--------	-1	0.00	*
2:220101302:-	   41.0	    9.2	    4.5	    0.4	   4.82	   5.13	  64.34	   0.37	   0.00	--------	-1	0.00	*
4:128841643:-	   41.0	    9.1	    4.5	    9.1	   4.82	   5.13	  14.06	   0.36	   0.04	--------	-1	0.00	*
7:5645859:+	   40.3	    9.9	    4.1	    1.1	   4.82	   5.13	  48.12	   0.22	   0.00	--------	-1	0.00	*
12:30781977:-	   45.9	    0.0	 9999.9	   22.3	   4.82	  13.85	   5.13	   0.29	   0.65	--------	-1	0.00	*
12:108916595:+	   56.6	   18.2	    3.1	    1.1	   4.82	   5.13	  75.85	   0.34	   0.20	--------	-1	0.00	*
11:118396508:-	   56.0	   18.3	    3.1	    0.5	   4.82	   5.13	  91.99	   0.21	   0.00	--------	-1	0.00	*
X:76762238:-	   38.0	    0.0	 9999.9	   17.0	   4.82	  11.44	   5.13	   0.09	   0.47	--------	-1	0.00	*
14:59835915:+	   30.4	    0.0	 9999.9	   12.5	   4.82	   9.33	   5.13	   0.04	   0.00	--------	-1	0.00	*
17:55761108:-	   35.0	    6.3	    5.5	    6.0	   4.81	   5.12	  15.26	   0.35	   0.00	--------	-1	0.00	*
5:141381417:+	   35.0	    6.9	    5.1	   10.9	   4.81	   5.12	   8.31	   0.42	   0.73	--------	-1	0.00	*
7:92234535:+	   35.0	    6.5	    5.4	    8.7	   4.81	   5.12	  10.79	   0.19	   0.00	--------	-1	0.00	*
9:114305688:+	   35.0	    6.6	    5.3	    1.0	   4.81	   5.12	  41.09	   0.29	   0.00	--------	-1	0.00	*
1:212114733:+	   34.9	    6.6	    5.3	    0.8	   4.81	   5.12	  44.34	   0.30	   0.00	--------	-1	0.00	*
16:67472209:-	   34.6	    6.1	    5.7	    0.8	   4.81	   5.12	  43.29	   0.32	   0.00	--------	-1	0.00	*
10:91534210:+	   34.2	    7.0	    4.9	    0.5	   4.81	   5.12	  50.12	   0.33	   0.00	--------	-1	0.00	*
12:51457203:+	   39.0	    8.6	    4.5	   15.7	   4.81	   5.12	   6.29	   0.27	   0.59	--------	-1	0.00	*
3:151153454:+	   39.0	    8.0	    4.9	    6.8	   4.81	   5.12	  16.74	   0.27	   0.00	--------	-1	0.00	*
22:38337614:-	   25.6	    2.2	   11.5	    0.9	   4.81	   5.12	  28.66	   0.19	   0.00	--------	-1	0.00	*
19:1038419:-	   25.4	    2.4	   10.4	    1.1	   4.81	   5.12	  25.60	   0.13	   0.00	--------	-1	0.00	*
10:104390460:+	   25.3	    2.6	    9.5	    2.1	   4.81	   5.12	  19.35	   0.20	   0.00	--------	-1	0.00	*
21:34728007:-	   25.2	    2.6	    9.6	    0.4	   4.81	   5.12	  37.43	   0.12	   0.37	--------	-1	0.00	*
1:9986635:+	   17.0	    0.0	 9999.9	    4.1	   4.81	   5.12	   5.87	   0.10	   0.00	--------	-1	0.00	*
1:32670941:+	   17.0	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.83	   0.18	   0.00	--------	-1	0.00	*
1:37949342:-	   17.0	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.83	   0.34	   0.00	--------	-1	0.00	*
1:46035693:-	   17.0	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.83	   0.42	   0.00	--------	-1	0.00	*
1:52374526:+	   17.0	    0.0	 9999.9	    1.6	   4.81	   5.12	  11.84	   0.07	   0.00	--------	-1	0.00	*
1:90183892:+	   17.0	    0.0	 9999.9	    2.3	   4.81	   5.12	   9.21	   0.19	   0.00	--------	-1	0.00	*
1:145591040:-	   17.0	    0.0	 9999.9	    2.5	   4.81	   5.12	   8.84	   0.15	   0.48	--------	-1	0.00	*
1:154965529:-	   17.0	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.83	   0.37	   0.00	--------	-1	0.00	*
1:179828696:-	   17.0	    0.0	 9999.9	    2.8	   4.81	   5.12	   8.14	   0.14	   0.00	--------	-1	0.00	*
1:197053383:-	   17.0	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.83	   0.28	   0.00	--------	-1	0.00	*
1:226034348:-	   17.0	    0.0	 9999.9	    1.3	   4.81	   5.12	  12.96	   0.22	   0.42	--------	-1	0.00	*
10:61411317:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.58	   0.05	   0.00	--------	-1	0.00	*
10:70652725:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.58	   0.20	   0.00	--------	-1	0.00	*
10:95429465:+	   17.0	    0.0	 9999.9	    0.6	   4.81	   5.12	  18.13	   0.38	   0.00	--------	-1	0.00	*
11:5633094:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.07	   0.00	--------	-1	0.00	*
11:34173737:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.16	   0.00	--------	-1	0.00	*
11:34904077:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.33	   0.00	--------	-1	0.00	*
11:46402067:-	   17.0	    0.0	 9999.9	    2.1	   4.81	   5.12	   9.98	   0.37	   0.59	--------	-1	0.00	*
11:65418367:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.34	   0.00	--------	-1	0.00	*
11:66435820:+	   17.0	    0.0	 9999.9	    0.9	   4.81	   5.12	  15.35	   0.10	   0.00	--------	-1	0.00	*
11:70282615:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.27	   0.00	--------	-1	0.00	*
11:70282627:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.33	   0.00	--------	-1	0.00	*
11:73106631:+	   17.0	    0.0	 9999.9	    4.5	   4.81	   5.12	   5.29	   0.33	   0.00	--------	-1	0.00	*
11:117075888:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.19	   0.00	--------	-1	0.00	*
11:124910986:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.14	   0.00	--------	-1	0.00	*
12:99007300:-	   17.0	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.34	   0.33	   0.00	--------	-1	0.00	*
12:114260723:+	   17.0	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.34	   0.12	   0.00	--------	-1	0.00	*
13:42142046:-	   17.0	    0.0	 9999.9	    0.3	   4.81	   5.12	  23.76	  -0.01	   0.00	--------	-1	0.00	*
13:42142088:+	   17.0	    0.0	 9999.9	    0.3	   4.81	   5.12	  23.76	   0.04	   0.25	--------	-1	0.00	*
14:39819806:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.01	   0.37	   0.00	--------	-1	0.00	*
14:105185924:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.01	   0.17	   0.00	--------	-1	0.00	*
15:65551090:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.44	   0.13	   0.00	--------	-1	0.00	*
16:58080461:-	   17.0	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.67	   0.03	   0.00	--------	-1	0.00	*
16:58080616:+	   17.0	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.67	   0.01	   0.00	--------	-1	0.00	*
16:69500127:-	   17.0	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.67	   0.38	   0.00	--------	-1	0.00	*
16:90033942:-	   17.0	    0.0	 9999.9	    2.1	   4.81	   5.12	   9.87	   0.22	   0.00	--------	-1	0.00	*
16:90034383:+	   17.0	    0.0	 9999.9	    2.1	   4.81	   5.12	   9.87	   0.16	   0.00	--------	-1	0.00	*
17:1477802:-	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  13.99	   0.22	   0.64	--------	-1	0.00	*
17:15934603:-	   17.0	    0.0	 9999.9	    2.9	   4.81	   5.12	   7.95	   0.22	   0.00	--------	-1	0.00	*
17:48833018:-	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  13.99	   0.05	   0.00	--------	-1	0.00	*
17:77084082:+	   17.0	    0.0	 9999.9	    2.5	   4.81	   5.12	   8.93	   0.15	   0.00	--------	-1	0.00	*
18:9536894:-	   17.0	    0.0	 9999.9	    1.5	   4.81	   5.12	  12.05	   0.20	   0.00	--------	-1	0.00	*
18:9536903:+	   17.0	    0.0	 9999.9	    1.5	   4.81	   5.12	  12.05	   0.20	   0.00	--------	-1	0.00	*
18:21715356:-	   17.0	    0.0	 9999.9	    4.4	   4.81	   5.12	   5.36	   0.10	   0.00	--------	-1	0.00	*
19:306383:+	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  14.04	   0.22	   0.36	--------	-1	0.00	*
19:2918443:-	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  14.04	   0.31	   0.00	--------	-1	0.00	*
19:3778000:+	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  14.04	   0.30	   0.00	--------	-1	0.00	*
19:12873867:+	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  14.04	   0.36	   0.00	--------	-1	0.00	*
19:14831116:-	   17.0	    0.0	 9999.9	    1.4	   4.81	   5.12	  12.85	   0.14	   0.59	--------	-1	0.00	*
19:53409310:-	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  14.04	   0.20	   0.00	--------	-1	0.00	*
19:57135384:+	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  14.04	   0.08	   0.00	--------	-1	0.00	*
2:7183396:+	   17.0	    0.0	 9999.9	    0.9	   4.81	   5.12	  15.60	   0.19	   0.00	--------	-1	0.00	*
2:39109697:-	   17.0	    0.0	 9999.9	    0.4	   4.81	   5.12	  20.81	   0.23	   0.00	--------	-1	0.00	*
2:54532050:+	   17.0	    0.0	 9999.9	    0.4	   4.81	   5.12	  20.81	   0.24	   0.00	--------	-1	0.00	*
2:88746507:-	   17.0	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.30	   0.12	   0.00	--------	-1	0.00	*
2:102510352:-	   17.0	    0.0	 9999.9	    1.3	   4.81	   5.12	  13.13	   0.24	   0.44	--------	-1	0.00	*
2:102510541:+	   17.0	    0.0	 9999.9	    1.3	   4.81	   5.12	  13.13	   0.08	   0.59	--------	-1	0.00	*
2:118589777:+	   17.0	    0.0	 9999.9	    0.4	   4.81	   5.12	  20.81	   0.33	   0.00	--------	-1	0.00	*
2:166537333:+	   17.0	    0.0	 9999.9	    3.3	   4.81	   5.12	   7.11	   0.08	   0.00	--------	-1	0.00	*
2:200797663:+	   17.0	    0.0	 9999.9	    1.5	   4.81	   5.12	  12.05	   0.25	   0.00	--------	-1	0.00	*
2:234378671:-	   17.0	    0.0	 9999.9	    3.0	   4.81	   5.12	   7.57	   0.28	   0.00	--------	-1	0.00	*
3:49896221:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.38	   0.13	   0.00	--------	-1	0.00	*
3:52574491:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.38	   0.40	   0.00	--------	-1	0.00	*
3:69155182:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.38	   0.41	   0.00	--------	-1	0.00	*
3:108268735:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.38	   0.15	   0.00	--------	-1	0.00	*
3:160154775:-	   17.0	    0.0	 9999.9	    1.7	   4.81	   5.12	  11.52	   0.10	   0.00	--------	-1	0.00	*
3:160154777:+	   17.0	    0.0	 9999.9	    1.7	   4.81	   5.12	  11.52	   0.10	   0.00	--------	-1	0.00	*
3:179507133:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.38	   0.27	   0.00	--------	-1	0.00	*
3:184063932:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.38	   0.11	   0.00	--------	-1	0.00	*
4:6323878:-	   17.0	    0.0	 9999.9	    0.6	   4.81	   5.12	  19.02	   0.10	   0.00	--------	-1	0.00	*
4:39123426:-	   17.0	    0.0	 9999.9	    4.2	   4.81	   5.12	   5.60	  -0.02	   0.00	--------	-1	0.00	*
4:39123552:+	   17.0	    0.0	 9999.9	    4.2	   4.81	   5.12	   5.60	   0.04	   0.00	--------	-1	0.00	*
4:73923242:+	   17.0	    0.0	 9999.9	    4.2	   4.81	   5.12	   5.71	   0.42	   0.09	--------	-1	0.00	*
4:138441005:+	   17.0	    0.0	 9999.9	    0.3	   4.81	   5.12	  22.62	   0.17	   0.00	--------	-1	0.00	*
4:146681752:+	   17.0	    0.0	 9999.9	    1.2	   4.81	   5.12	  13.55	   0.10	   0.00	--------	-1	0.00	*
4:148555806:+	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  14.37	   0.17	   0.00	--------	-1	0.00	*
5:40761894:-	   17.0	    0.0	 9999.9	    4.0	   4.81	   5.12	   5.91	   0.11	   0.00	--------	-1	0.00	*
5:118729975:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.29	   0.17	   0.00	--------	-1	0.00	*
5:118729990:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.29	   0.12	   0.00	--------	-1	0.00	*
5:140042006:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.29	   0.31	   0.00	--------	-1	0.00	*
5:140042010:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.29	   0.36	   0.00	--------	-1	0.00	*
5:150480807:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.29	   0.10	   0.00	--------	-1	0.00	*
6:31478751:+	   17.0	    0.0	 9999.9	    0.6	   4.81	   5.12	  18.76	   0.30	   0.00	--------	-1	0.00	*
6:31847613:+	   17.0	    0.0	 9999.9	    0.6	   4.81	   5.12	  18.76	   0.31	   0.00	--------	-1	0.00	*
6:107372498:-	   17.0	    0.0	 9999.9	    0.6	   4.81	   5.12	  18.76	   0.41	   0.00	--------	-1	0.00	*
6:153332664:+	   17.0	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.56	   0.25	   0.00	--------	-1	0.00	*
7:4831364:+	   17.0	    0.0	 9999.9	    2.1	   4.81	   5.12	   9.95	   0.17	   0.12	--------	-1	0.00	*
7:6628570:-	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.84	   0.38	   0.00	--------	-1	0.00	*
7:26225726:+	   17.0	    0.0	 9999.9	    1.3	   4.81	   5.12	  13.00	   0.13	   0.26	--------	-1	0.00	*
7:38424060:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.84	   0.18	   0.00	--------	-1	0.00	*
7:44154358:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.84	   0.33	   0.00	--------	-1	0.00	*
7:77423157:+	   17.0	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.84	   0.22	   0.00	--------	-1	0.00	*
7:120989506:+	   17.0	    0.0	 9999.9	    1.6	   4.81	   5.12	  11.87	   0.25	   0.00	--------	-1	0.00	*
8:66622726:-	   17.0	    0.0	 9999.9	    1.1	   4.81	   5.12	  14.14	   0.40	   0.00	--------	-1	0.00	*
9:3218548:-	   17.0	    0.0	 9999.9	    0.4	   4.81	   5.12	  20.86	   0.01	   0.00	--------	-1	0.00	*
X:31139198:-	   17.0	    0.0	 9999.9	    3.2	   4.81	   5.12	   7.21	   0.05	   0.00	--------	-1	0.00	*
6:49398784:+	   17.0	    0.0	 9999.9	    1.4	   4.81	   5.12	  12.60	   0.17	   0.34	--------	-1	0.00	*
3:38456310:+	   17.0	    0.0	 9999.9	    4.1	   4.81	   5.12	   5.84	   0.17	   0.00	--------	-1	0.00	*
3:193414570:-	   16.9	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.38	   0.28	   0.00	--------	-1	0.00	*
3:28364619:+	   16.9	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.38	   0.14	   0.00	--------	-1	0.00	*
18:52890819:+	   16.9	    0.0	 9999.9	    1.4	   4.81	   5.12	  12.73	   0.35	   0.00	--------	-1	0.00	*
X:24229523:-	   16.9	    0.0	 9999.9	    0.4	   4.81	   5.12	  21.71	   0.38	   0.00	--------	-1	0.00	*
8:105502168:+	   16.9	    0.0	 9999.9	    0.4	   4.81	   5.12	  22.13	   0.13	   0.00	--------	-1	0.00	*
3:33133461:-	   16.9	    0.0	 9999.9	    2.3	   4.81	   5.12	   9.41	   0.15	   0.00	--------	-1	0.00	*
8:67859646:+	   16.9	    0.0	 9999.9	    1.4	   4.81	   5.12	  12.82	   0.10	   0.00	--------	-1	0.00	*
12:27477449:+	   16.9	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.34	   0.19	   0.00	--------	-1	0.00	*
8:86195524:+	   16.9	    0.0	 9999.9	    4.3	   4.81	   5.12	   5.54	   0.25	   0.00	--------	-1	0.00	*
3:155545937:+	   16.9	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.38	   0.30	   0.15	--------	-1	0.00	*
4:763674:-	   16.8	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.14	   0.26	   0.11	--------	-1	0.00	*
5:112930673:+	   16.8	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.31	   0.09	   0.00	--------	-1	0.00	*
10:16555375:+	   16.8	    0.0	 9999.9	    3.6	   4.81	   5.12	   6.64	   0.28	   0.00	--------	-1	0.00	*
19:14261438:+	   16.8	    0.0	 9999.9	    3.5	   4.81	   5.12	   6.81	   0.24	   0.00	--------	-1	0.00	*
1:92148150:+	   16.8	    0.0	 9999.9	    1.2	   4.81	   5.12	  13.69	   0.22	   0.00	--------	-1	0.00	*
5:71515438:+	   16.8	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.29	   0.28	   0.00	--------	-1	0.00	*
8:59060845:-	   16.8	    0.0	 9999.9	    1.4	   4.81	   5.12	  12.60	   0.26	   0.00	--------	-1	0.00	*
11:114280870:+	   16.8	    0.0	 9999.9	    2.7	   4.81	   5.12	   8.30	   0.24	   0.00	--------	-1	0.00	*
19:42881589:-	   16.8	    0.0	 9999.9	    2.3	   4.81	   5.12	   9.28	   0.11	   0.00	--------	-1	0.00	*
4:40159169:-	   16.8	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.72	   0.18	   0.00	--------	-1	0.00	*
11:62382801:+	   16.8	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.21	   0.00	--------	-1	0.00	*
10:32557935:+	   16.8	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.58	   0.30	   0.00	--------	-1	0.00	*
15:91505201:-	   16.7	    0.0	 9999.9	    1.9	   4.81	   5.12	  10.73	   0.23	   0.18	--------	-1	0.00	*
11:65179220:-	   16.7	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.90	   0.12	   0.00	--------	-1	0.00	*
7:34970226:-	   16.7	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.84	   0.31	   0.00	--------	-1	0.00	*
16:68294601:-	   16.7	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.67	   0.13	   0.00	--------	-1	0.00	*
5:16665439:-	   16.7	    0.0	 9999.9	    1.5	   4.81	   5.12	  12.36	   0.18	   0.00	--------	-1	0.00	*
14:23743667:-	   16.7	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.75	   0.21	   0.00	--------	-1	0.00	*
10:61412212:+	   16.7	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.58	   0.18	   0.00	--------	-1	0.00	*
6:74304455:+	   16.7	    0.0	 9999.9	    0.6	   4.81	   5.12	  18.76	   0.12	   0.00	--------	-1	0.00	*
5:114547401:+	   16.7	    0.0	 9999.9	    0.5	   4.81	   5.12	  20.29	   0.34	   0.00	--------	-1	0.00	*
1:185071146:-	   16.6	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.83	   0.28	   0.00	--------	-1	0.00	*
8:101533255:+	   16.5	    0.0	 9999.9	    0.4	   4.81	   5.12	  22.13	   0.12	   0.00	--------	-1	0.00	*
5:14611514:+	   16.5	    0.0	 9999.9	    3.5	   4.81	   5.12	   6.67	   0.08	   0.00	--------	-1	0.00	*
1:90183920:-	   16.5	    0.0	 9999.9	    2.3	   4.81	   5.12	   9.21	   0.21	   0.00	--------	-1	0.00	*
20:54942399:+	   16.5	    0.0	 9999.9	    2.0	   4.81	   5.12	  10.15	   0.24	   0.00	--------	-1	0.00	*
9:139253866:+	   16.5	    0.0	 9999.9	    1.3	   4.81	   5.12	  13.36	   0.15	   0.00	--------	-1	0.00	*
16:604549:+	   16.5	    0.0	 9999.9	    0.7	   4.81	   5.12	  17.67	   0.32	   0.00	--------	-1	0.00	*
1:167510389:+	   16.4	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.83	   0.31	   0.00	--------	-1	0.00	*
11:93545554:+	   16.4	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.30	   0.16	   0.00	--------	-1	0.00	*
X:149840935:+	   16.4	    0.0	 9999.9	    0.9	   4.81	   5.12	  16.02	   0.11	   0.00	--------	-1	0.00	*
10:61006419:+	   16.4	    0.0	 9999.9	    0.5	   4.81	   5.12	  19.58	   0.33	   0.00	--------	-1	0.00	*
18:54696168:+	   16.4	    0.0	 9999.9	    0.3	   4.81	   5.12	  22.74	   0.15	   0.00	--------	-1	0.00	*
16:25250280:+	   16.4	    0.0	 9999.9	    2.5	   4.81	   5.12	   8.75	   0.17	   0.00	--------	-1	0.00	*
20:3144563:-	   16.4	    0.0	 9999.9	    0.8	   4.81	   5.12	  16.16	   0.09	   0.00	--------	-1	0.00	*
2:160088591:-	   16.4	    0.0	 9999.9	    2.0	   4.81	   5.12	  10.17	   0.17	   0.00	--------	-1	0.00	*
18:722188:+	   16.3	    0.0	 9999.9	    1.3	   4.81	   5.12	  13.26	   0.17	   0.00	--------	-1	0.00	*
X:24233679:+	   16.3	    0.0	 9999.9	    0.4	   4.81	   5.12	  21.71	   0.13	   0.00	--------	-1	0.00	*
