Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
11:95566074	   24.0	   20.7	    1.2	    1.0	   0.35	   0.42	  23.83	  -0.56	   0.60	--------	-1	0.00	*
19:9492756	   24.0	   20.7	    1.2	    1.1	   0.35	   0.42	  22.90	  -0.82	   0.00	--------	-1	0.00	*
2:85282041	   24.0	   20.7	    1.2	   13.5	   0.35	   0.42	   2.20	  -0.33	   0.69	--------	-1	0.00	*
X:118673624	   24.0	   20.7	    1.2	    0.4	   0.35	   0.42	  33.82	  -1.25	   0.00	--------	-1	0.00	*
17:43189784	   23.8	   20.7	    1.1	    4.0	   0.35	   0.42	  11.01	  -0.84	   0.00	--------	-1	0.00	*
19:47507475	   23.8	   20.7	    1.1	    3.1	   0.35	   0.42	  13.25	  -0.34	   0.00	--------	-1	0.00	*
4:141310121	   23.3	   20.7	    1.1	    0.3	   0.35	   0.42	  35.12	  -1.23	   0.00	--------	-1	0.00	*
15:31666648	   35.1	    0.0	 9999.9	   33.9	   0.35	  10.84	   0.42	  -0.77	   0.41	--------	-1	0.00	*
5:122527338	   10.0	    0.0	 9999.9	    8.8	   0.35	   3.01	   0.42	  -0.51	   0.00	--------	-1	0.00	*
4:135118738	   35.5	    0.0	 9999.9	   33.9	   0.35	  10.84	   0.42	  -0.71	   0.00	--------	-1	0.00	*
1:32799462	   47.6	    0.4	  117.7	   45.7	   0.35	  13.05	   0.42	  -0.71	   0.19	--------	-1	0.00	*
19:39982164	   17.0	    0.0	 9999.9	   15.5	   0.35	   5.12	   0.42	  -0.96	   0.12	--------	-1	0.00	*
21:16334693	   22.5	    0.0	 9999.9	   21.3	   0.35	   6.92	   0.41	  -1.00	   0.49	--------	-1	0.00	*
3:49061808	   11.0	    0.0	 9999.9	    9.7	   0.35	   3.31	   0.41	  -2.10	   0.00	--------	-1	0.00	*
13:24879043	   16.7	    0.0	 9999.9	   15.5	   0.35	   5.12	   0.41	  -0.74	   0.00	--------	-1	0.00	*
14:97347882	   24.7	   21.2	    1.2	    0.5	   0.35	   0.41	  33.12	  -0.74	   0.00	--------	-1	0.00	*
6:52270244	   31.8	    0.0	 9999.9	   30.1	   0.35	   9.63	   0.41	  -0.48	   0.54	--------	-1	0.00	*
3:188595412	    4.0	    0.0	 9999.9	    3.1	   0.35	   1.20	   0.41	  -3.42	   0.00	--------	-1	0.00	*
3:188595855	    4.0	    0.0	 9999.9	    3.1	   0.35	   1.20	   0.41	  -0.65	   0.00	--------	-1	0.00	*
X:18650444	   10.0	    0.0	 9999.9	    8.8	   0.35	   3.01	   0.41	  -0.35	   0.00	--------	-1	0.00	*
X:30846614	   56.5	   53.0	    1.1	    9.4	   0.35	   0.41	  25.21	  -0.57	   0.46	--------	-1	0.00	*
6:52362816	   13.9	    0.0	 9999.9	   12.6	   0.35	   4.21	   0.41	  -0.58	   0.00	--------	-1	0.00	*
15:31667007	   43.8	    0.0	 9999.9	   41.8	   0.35	  13.25	   0.41	  -0.52	   0.41	--------	-1	0.00	*
2:224741254	   25.3	   22.2	    1.1	   17.4	   0.35	   0.41	   1.49	  -0.72	   0.00	--------	-1	0.00	*
17:30650597	   13.3	    0.0	 9999.9	   12.7	   0.35	   4.21	   0.41	  -0.76	   0.00	--------	-1	0.00	*
5:79922417	    9.0	    0.0	 9999.9	    7.9	   0.35	   2.71	   0.41	  -0.73	   0.00	--------	-1	0.00	*
2:27849203	   14.0	    0.0	 9999.9	   12.7	   0.35	   4.21	   0.41	  -0.63	   0.00	--------	-1	0.00	*
3:45722729	   35.0	    0.0	 9999.9	   33.1	   0.35	  10.54	   0.41	  -0.67	   0.48	--------	-1	0.00	*
20:417096	   61.6	   57.9	    1.1	   15.2	   0.34	   0.41	  18.87	  -0.78	   0.33	--------	-1	0.00	*
9:100437241	   15.7	    0.0	 9999.9	   14.6	   0.34	   4.82	   0.41	  -1.02	   0.00	--------	-1	0.00	*
14:53244846	  171.1	  165.9	    1.0	    5.7	   0.34	   0.41	 184.28	  -0.51	   0.00	--------	-1	0.00	*
22:46632563	   18.0	    0.0	 9999.9	   16.6	   0.34	   5.42	   0.41	  -0.63	   0.00	--------	-1	0.00	*
19:54664069	    4.0	    0.0	 9999.9	    3.2	   0.34	   1.20	   0.41	  -1.92	   0.00	--------	-1	0.00	*
9:3220248	   14.5	    0.0	 9999.9	   13.7	   0.34	   4.52	   0.40	  -0.91	   0.00	--------	-1	0.00	*
4:89183115	   13.6	    0.0	 9999.9	   12.7	   0.34	   4.21	   0.40	  -0.49	   0.00	--------	-1	0.00	*
4:40158400	    8.0	    0.0	 9999.9	    7.9	   0.34	   2.71	   0.40	  -0.02	   0.00	--------	-1	0.00	*
7:87826303	   13.2	    0.0	 9999.9	   12.7	   0.34	   4.21	   0.40	  -0.87	   0.00	--------	-1	0.00	*
1:245014751	   27.7	   20.7	    1.3	   26.3	   0.34	   0.71	   0.40	  -0.90	   0.00	--------	-1	0.00	*
5:64885735	   15.1	    0.0	 9999.9	   14.6	   0.34	   4.82	   0.40	  -0.38	   0.00	--------	-1	0.00	*
X:2799755	   29.4	   26.1	    1.1	    0.4	   0.34	   0.40	  44.92	  -0.64	   0.00	--------	-1	0.00	*
6:25985048	    9.7	    0.0	 9999.9	    8.9	   0.34	   3.01	   0.40	  -0.54	   0.00	--------	-1	0.00	*
11:70318924	    4.0	    0.0	 9999.9	    3.2	   0.34	   1.20	   0.40	  -3.44	   0.00	--------	-1	0.00	*
17:79633141	    4.0	    0.0	 9999.9	    3.2	   0.34	   1.20	   0.40	  -2.76	   0.00	--------	-1	0.00	*
5:132214598	   58.4	    0.0	 9999.9	   56.7	   0.34	  17.76	   0.40	  -0.70	   0.00	--------	-1	0.00	*
3:135866168	    6.0	    0.0	 9999.9	    5.1	   0.34	   1.81	   0.40	  -0.55	   0.00	--------	-1	0.00	*
5:79438610	   13.3	    0.0	 9999.9	   12.8	   0.34	   4.21	   0.40	  -0.68	   0.00	--------	-1	0.00	*
9:132899726	   43.0	    0.0	 9999.9	   41.0	   0.34	  12.94	   0.40	  -0.33	   0.73	--------	-1	0.00	*
17:79524654	   32.1	   29.8	    1.1	    1.1	   0.34	   0.40	  35.44	  -0.95	   0.32	--------	-1	0.00	*
5:136954505	    4.0	    0.0	 9999.9	    3.2	   0.34	   1.20	   0.40	  -1.29	   0.00	--------	-1	0.00	*
5:136955128	    4.0	    0.0	 9999.9	    3.2	   0.34	   1.20	   0.40	  -1.06	   0.00	--------	-1	0.00	*
9:112708014	    4.0	    0.0	 9999.9	    3.2	   0.34	   1.20	   0.40	  -2.64	   0.00	--------	-1	0.00	*
7:66421411	  130.0	  124.4	    1.0	   17.7	   0.34	   0.40	  65.35	  -0.43	   0.21	--------	-1	0.00	*
15:29413714	    9.5	    0.0	 9999.9	    8.9	   0.34	   3.01	   0.40	  -0.67	   0.38	--------	-1	0.00	*
4:40427245	    8.9	    0.0	 9999.9	    8.0	   0.34	   2.71	   0.40	  -1.06	   0.00	--------	-1	0.00	*
4:40427067	    8.9	    0.0	 9999.9	    8.0	   0.34	   2.71	   0.40	  -1.43	   0.00	--------	-1	0.00	*
11:118620389	  131.3	    2.6	   49.8	  128.8	   0.33	  35.03	   0.40	  -0.61	   0.00	--------	-1	0.00	*
2:174773428	   15.7	    0.0	 9999.9	   14.7	   0.33	   4.82	   0.39	  -0.67	   0.00	--------	-1	0.00	*
12:76440116	   96.2	    0.0	 9999.9	   94.3	   0.33	  29.20	   0.39	  -0.65	   0.00	--------	-1	0.00	*
21:30426743	   42.1	    0.0	 9999.9	   41.1	   0.33	  12.94	   0.39	  -1.17	   0.00	--------	-1	0.00	*
12:389368	    6.5	    0.0	 9999.9	    6.1	   0.33	   2.11	   0.39	  -1.26	   0.00	--------	-1	0.00	*
15:83685791	   79.9	   76.0	    1.1	    0.5	   0.33	   0.39	 145.83	  -0.14	   0.26	--------	-1	0.00	*
5:61681493	   79.8	   75.2	    1.1	    4.0	   0.33	   0.39	  72.81	  -0.92	   0.00	--------	-1	0.00	*
2:128461880	   16.0	    0.0	 9999.9	   14.7	   0.33	   4.82	   0.39	  -0.50	   0.00	--------	-1	0.00	*
1:226034050	    9.2	    0.0	 9999.9	    9.0	   0.33	   3.01	   0.39	  -0.56	   0.00	--------	-1	0.00	*
11:102929847	    8.0	    0.0	 9999.9	    7.0	   0.33	   2.41	   0.39	  -0.54	   0.00	--------	-1	0.00	*
8:8888818	   25.1	    0.0	 9999.9	   24.5	   0.33	   7.83	   0.39	  -0.94	   0.00	--------	-1	0.00	*
X:19933116	    7.0	    0.0	 9999.9	    6.1	   0.33	   2.11	   0.39	  -0.96	   0.00	--------	-1	0.00	*
2:85280608	   84.9	   80.7	    1.1	   10.5	   0.33	   0.39	  46.13	  -0.93	   0.28	--------	-1	0.00	*
8:61098057	    4.0	    0.0	 9999.9	    3.3	   0.33	   1.20	   0.39	  -1.67	   0.00	--------	-1	0.00	*
3:52938965	   38.5	   35.1	    1.1	    1.3	   0.33	   0.39	  42.74	  -1.02	   0.23	--------	-1	0.00	*
12:12621912	    4.0	    0.0	 9999.9	    3.3	   0.33	   1.20	   0.39	  -2.27	   0.00	--------	-1	0.00	*
15:77404365	   15.8	    0.0	 9999.9	   14.8	   0.33	   4.82	   0.39	  -0.63	   0.00	--------	-1	0.00	*
1:3353642	    4.0	    0.0	 9999.9	    4.2	   0.33	   1.51	   0.39	  -1.86	   0.00	--------	-1	0.00	*
5:41919387	   21.0	    0.0	 9999.9	   20.6	   0.33	   6.62	   0.39	  -0.56	   0.00	--------	-1	0.00	*
14:53510788	   39.0	    0.0	 9999.9	   37.3	   0.33	  11.74	   0.39	  -0.44	   0.36	--------	-1	0.00	*
X:54592243	   16.0	    0.0	 9999.9	   14.8	   0.33	   4.82	   0.39	  -0.59	   0.00	--------	-1	0.00	*
1:28300657	   41.0	   37.0	    1.1	    2.5	   0.33	   0.39	  33.98	  -0.50	   0.44	--------	-1	0.00	*
10:71910477	   61.7	    0.0	 9999.9	   59.9	   0.32	  18.66	   0.39	  -0.95	   0.23	--------	-1	0.00	*
10:72183541	   92.4	   88.5	    1.0	   70.8	   0.32	   0.39	   2.18	  -0.68	   0.00	--------	-1	0.00	*
15:75193348	   41.9	   38.2	    1.1	    4.5	   0.32	   0.38	  25.62	  -0.44	   0.00	--------	-1	0.00	*
5:171470660	   41.8	   38.6	    1.1	    4.4	   0.32	   0.38	  25.90	  -0.63	   0.38	--------	-1	0.00	*
X:13789806	    7.9	    0.0	 9999.9	    7.1	   0.32	   2.41	   0.38	  -0.59	   0.00	--------	-1	0.00	*
3:48786110	   64.9	    0.0	 9999.9	   62.9	   0.32	  19.57	   0.38	  -0.59	   0.60	--------	-1	0.00	*
9:99518650	   14.8	    0.0	 9999.9	   13.8	   0.32	   4.52	   0.38	  -0.74	   0.00	--------	-1	0.00	*
11:17798685	    7.3	    0.0	 9999.9	    7.1	   0.32	   2.41	   0.38	  -0.55	   0.00	--------	-1	0.00	*
6:132213220	    8.0	    0.0	 9999.9	    7.1	   0.32	   2.41	   0.38	  -0.70	   0.00	--------	-1	0.00	*
8:54628335	   42.2	   39.5	    1.1	    0.4	   0.32	   0.38	  71.70	  -1.05	   0.00	--------	-1	0.00	*
10:98722446	   43.7	   40.1	    1.1	    2.3	   0.32	   0.38	  39.63	  -0.63	   0.66	--------	-1	0.00	*
1:114228408	   43.4	   40.1	    1.1	    2.1	   0.32	   0.38	  41.59	  -1.01	   0.37	--------	-1	0.00	*
1:28825028	   45.0	   41.5	    1.1	   13.3	   0.32	   0.38	  11.15	  -0.39	   0.71	--------	-1	0.00	*
17:40674491	   45.0	   41.5	    1.1	    1.1	   0.32	   0.38	  53.85	  -0.42	   0.61	--------	-1	0.00	*
17:43513308	   45.0	   41.5	    1.1	    4.9	   0.32	   0.38	  26.99	  -0.97	   0.00	--------	-1	0.00	*
19:44094962	   45.0	   41.5	    1.1	   28.9	   0.32	   0.38	   2.48	  -0.44	   0.00	--------	-1	0.00	*
3:32207557	   45.0	   41.5	    1.1	   17.8	   0.32	   0.38	   7.33	  -0.47	   0.70	--------	-1	0.00	*
5:50138101	   45.0	   41.5	    1.1	    1.3	   0.32	   0.38	  51.54	  -0.51	   0.00	--------	-1	0.00	*
8:27593445	   44.9	   41.5	    1.1	    2.7	   0.32	   0.38	  37.59	  -0.42	   0.00	--------	-1	0.00	*
6:7610893	   44.6	   41.5	    1.1	    9.4	   0.32	   0.38	  16.38	  -0.64	   0.55	--------	-1	0.00	*
6:34841586	   44.5	   41.5	    1.1	   15.4	   0.32	   0.38	   9.18	  -0.61	   0.54	--------	-1	0.00	*
17:57684630	   44.5	   41.5	    1.1	    3.2	   0.32	   0.38	  34.91	  -0.51	   0.63	--------	-1	0.00	*
11:120358438	   44.4	   41.5	    1.1	    6.5	   0.32	   0.38	  22.33	  -0.44	   0.48	--------	-1	0.00	*
19:3123205	   44.4	   41.5	    1.1	    1.1	   0.32	   0.38	  53.98	  -0.46	   0.00	--------	-1	0.00	*
2:11322622	   44.4	   41.5	    1.1	   22.1	   0.32	   0.38	   4.92	  -0.72	   0.18	--------	-1	0.00	*
3:196083060	   44.3	   41.5	    1.1	   10.7	   0.32	   0.38	  14.35	  -0.31	   0.43	--------	-1	0.00	*
X:34647742	   44.2	   41.3	    1.1	   19.0	   0.32	   0.38	   6.56	  -0.80	   0.55	--------	-1	0.00	*
16:71508777	   44.2	   41.5	    1.1	    0.7	   0.32	   0.38	  63.85	  -0.43	   0.00	--------	-1	0.00	*
12:10375131	   44.1	   41.4	    1.1	    0.7	   0.32	   0.38	  62.96	  -0.51	   0.62	--------	-1	0.00	*
2:191828034	   15.8	    0.0	 9999.9	   14.8	   0.32	   4.82	   0.38	  -0.69	   0.00	--------	-1	0.00	*
1:183596632	   46.7	   43.4	    1.1	    0.8	   0.32	   0.38	  65.11	  -1.16	   0.42	--------	-1	0.00	*
2:203071578	  185.8	  180.7	    1.0	    4.4	   0.32	   0.38	 224.53	  -0.57	   0.12	--------	-1	0.00	*
X:109417020	   16.6	    0.0	 9999.9	   15.8	   0.32	   5.12	   0.38	  -0.54	   0.00	--------	-1	0.00	*
12:58142267	  189.6	  184.5	    1.0	    3.5	   0.32	   0.38	 249.25	  -0.68	   0.14	--------	-1	0.00	*
12:27954084	   28.8	    0.0	 9999.9	   27.6	   0.32	   8.73	   0.38	  -0.79	   0.00	--------	-1	0.00	*
5:89808021	   22.8	    0.0	 9999.9	   21.7	   0.32	   6.92	   0.38	  -0.94	   0.37	--------	-1	0.00	*
13:39458058	    6.0	    0.0	 9999.9	    5.2	   0.32	   1.81	   0.38	  -0.96	   0.00	--------	-1	0.00	*
4:62937354	    7.9	    0.0	 9999.9	    7.1	   0.32	   2.41	   0.38	  -1.19	   0.00	--------	-1	0.00	*
3:182661267	    6.4	    0.0	 9999.9	    6.2	   0.32	   2.11	   0.38	  -0.60	   0.00	--------	-1	0.00	*
20:42932117	   13.0	    0.0	 9999.9	   12.0	   0.32	   3.91	   0.38	  -0.80	   0.00	--------	-1	0.00	*
2:75118510	  116.2	  112.3	    1.0	    0.4	   0.32	   0.38	 234.52	  -0.47	   0.00	--------	-1	0.00	*
9:129267043	   15.0	    0.0	 9999.9	   13.9	   0.31	   4.52	   0.37	  -0.61	   0.46	--------	-1	0.00	*
9:129267586	   14.8	    0.0	 9999.9	   13.9	   0.31	   4.52	   0.37	  -0.52	   0.00	--------	-1	0.00	*
17:42880825	   11.1	    0.0	 9999.9	   11.0	   0.31	   3.61	   0.37	  -0.99	   0.00	--------	-1	0.00	*
5:82876433	   14.1	    0.0	 9999.9	   13.9	   0.31	   4.52	   0.37	  -0.40	   0.00	--------	-1	0.00	*
5:78620643	   54.5	    0.0	 9999.9	   53.3	   0.31	  16.56	   0.37	  -0.80	   0.40	--------	-1	0.00	*
12:31536349	   21.9	    1.8	   12.2	   20.8	   0.31	   4.75	   0.37	  -0.58	   0.55	--------	-1	0.00	*
1:118408170	    7.9	    0.0	 9999.9	    7.2	   0.31	   2.41	   0.37	  -0.83	   0.00	--------	-1	0.00	*
10:134021454	    6.5	    0.0	 9999.9	    6.2	   0.31	   2.11	   0.37	  -0.98	   0.00	--------	-1	0.00	*
16:55620512	    4.0	    0.0	 9999.9	    3.3	   0.31	   1.20	   0.37	  -2.81	   0.00	--------	-1	0.00	*
16:85125323	   15.3	    0.0	 9999.9	   15.0	   0.31	   4.82	   0.37	  -0.93	   0.00	--------	-1	0.00	*
14:60755225	   27.0	    0.0	 9999.9	   25.8	   0.31	   8.13	   0.37	  -0.76	   0.00	--------	-1	0.00	*
8:86393265	  146.2	  142.2	    1.0	    0.4	   0.31	   0.37	 320.52	  -0.86	   0.00	--------	-1	0.00	*
13:98675032	   65.2	   62.2	    1.0	    4.0	   0.31	   0.37	  54.65	  -0.77	   0.58	--------	-1	0.00	*
2:203426562	   18.8	    0.0	 9999.9	   17.9	   0.31	   5.72	   0.37	  -1.13	   0.62	--------	-1	0.00	*
4:73922923	    4.0	    0.0	 9999.9	    4.3	   0.30	   1.51	   0.36	   0.10	   0.00	--------	-1	0.00	*
10:20573845	    4.0	    0.0	 9999.9	    3.4	   0.30	   1.20	   0.36	  -1.34	   0.00	--------	-1	0.00	*
11:71145687	   72.9	   69.5	    1.0	    5.1	   0.30	   0.36	  56.37	  -1.05	   0.34	--------	-1	0.00	*
6:13622088	   72.4	   69.6	    1.0	    0.6	   0.30	   0.36	 122.90	  -1.05	   0.00	--------	-1	0.00	*
19:17432700	   18.9	   16.6	    1.1	    3.1	   0.30	   0.36	   8.99	  -0.47	   0.00	--------	-1	0.00	*
15:59150686	   13.2	    0.0	 9999.9	   13.1	   0.30	   4.21	   0.36	  -1.16	   0.00	--------	-1	0.00	*
18:55150445	   37.1	    0.0	 9999.9	   36.7	   0.30	  11.44	   0.36	  -0.72	   0.00	--------	-1	0.00	*
15:79762999	    7.0	    0.0	 9999.9	    6.3	   0.30	   2.11	   0.36	  -0.92	   0.00	--------	-1	0.00	*
15:90376809	   11.0	    0.0	 9999.9	   10.1	   0.30	   3.31	   0.36	  -1.24	   0.25	--------	-1	0.00	*
4:177249971	   78.0	   74.8	    1.0	    1.5	   0.30	   0.36	 101.93	  -0.61	   0.00	--------	-1	0.00	*
22:41326534	    7.0	    0.0	 9999.9	    6.3	   0.30	   2.11	   0.36	  -3.12	   0.00	--------	-1	0.00	*
2:206861543	   50.8	   12.7	    4.0	   49.5	   0.30	   6.03	   0.36	  -0.77	   0.00	--------	-1	0.00	*
19:50310360	   20.7	   18.3	    1.1	    1.1	   0.30	   0.36	  18.99	  -0.88	   0.00	--------	-1	0.00	*
11:45253826	    6.0	    0.0	 9999.9	    5.3	   0.30	   1.81	   0.36	  -2.13	   0.00	--------	-1	0.00	*
5:171763108	   63.0	   38.6	    1.6	   62.4	   0.30	   2.06	   0.36	  -0.84	   0.35	--------	-1	0.00	*
7:123322911	   84.6	   81.5	    1.0	    0.5	   0.30	   0.36	 154.02	  -0.64	   0.34	--------	-1	0.00	*
12:28702492	   21.5	   19.2	    1.1	    0.7	   0.30	   0.36	  24.57	  -0.58	   0.00	--------	-1	0.00	*
3:105375508	    9.0	    0.0	 9999.9	    8.2	   0.30	   2.71	   0.36	  -0.29	   0.00	--------	-1	0.00	*
5:102612315	   23.0	   20.7	    1.1	    0.5	   0.30	   0.36	  30.11	  -0.52	   0.00	--------	-1	0.00	*
21:34002264	   22.5	   20.7	    1.1	    0.6	   0.30	   0.36	  27.70	  -0.83	   0.00	--------	-1	0.00	*
8:31030683	   22.2	   20.7	    1.1	    0.4	   0.30	   0.36	  32.61	  -0.70	   0.00	--------	-1	0.00	*
12:56986255	   10.0	    0.0	 9999.9	    9.2	   0.30	   3.01	   0.36	  -0.86	   0.00	--------	-1	0.00	*
2:86366404	    9.2	    0.0	 9999.9	    9.2	   0.30	   3.01	   0.36	  -1.21	   0.00	--------	-1	0.00	*
X:118750403	    9.7	    0.0	 9999.9	    9.2	   0.30	   3.01	   0.36	  -0.93	   0.00	--------	-1	0.00	*
8:28927758	    6.0	    0.0	 9999.9	    5.3	   0.30	   1.81	   0.36	  -0.64	   0.00	--------	-1	0.00	*
18:29847324	   23.6	   21.7	    1.1	    0.3	   0.30	   0.36	  35.29	  -0.78	   0.19	--------	-1	0.00	*
20:61521239	    6.5	    0.0	 9999.9	    6.3	   0.30	   2.11	   0.35	  -0.99	   0.00	--------	-1	0.00	*
6:144151858	   11.9	    0.0	 9999.9	   11.2	   0.29	   3.61	   0.35	  -1.13	   0.00	--------	-1	0.00	*
X:73955102	    8.0	    0.0	 9999.9	    7.3	   0.29	   2.41	   0.35	  -0.88	   0.00	--------	-1	0.00	*
2:223066443	    4.0	    0.0	 9999.9	    3.4	   0.29	   1.20	   0.35	  -2.68	   0.00	--------	-1	0.00	*
8:8997537	   11.2	    0.0	 9999.9	   11.2	   0.29	   3.61	   0.35	  -0.75	   0.00	--------	-1	0.00	*
5:65119136	   27.7	   25.3	    1.1	    2.9	   0.29	   0.35	  17.92	  -0.72	   0.22	--------	-1	0.00	*
1:200941969	    4.0	    0.0	 9999.9	    3.4	   0.29	   1.20	   0.35	  -0.53	   0.00	--------	-1	0.00	*
9:4586756	    8.4	    0.0	 9999.9	    8.3	   0.29	   2.71	   0.35	  -0.46	   0.00	--------	-1	0.00	*
7:29961119	   77.0	   35.5	    2.2	   75.5	   0.29	   4.14	   0.35	  -0.93	   0.00	--------	-1	0.00	*
5:72877085	   17.8	    0.0	 9999.9	   17.1	   0.29	   5.42	   0.35	  -0.53	   0.00	--------	-1	0.00	*
12:29656237	   12.0	    0.0	 9999.9	   11.2	   0.29	   3.61	   0.35	  -0.87	   0.00	--------	-1	0.00	*
6:165742221	   13.1	    0.0	 9999.9	   13.2	   0.29	   4.21	   0.35	  -0.72	   0.00	--------	-1	0.00	*
8:28422818	   13.6	    0.0	 9999.9	   13.2	   0.29	   4.21	   0.35	  -0.96	   0.59	--------	-1	0.00	*
6:151790877	  127.6	  124.4	    1.0	    0.6	   0.29	   0.35	 245.63	  -0.60	   0.00	--------	-1	0.00	*
15:65871295	   64.8	    0.0	 9999.9	   63.7	   0.29	  19.57	   0.35	  -0.76	   0.00	--------	-1	0.00	*
1:167510773	   32.6	   30.5	    1.1	    0.8	   0.29	   0.35	  41.04	  -0.84	   0.22	--------	-1	0.00	*
12:110290003	   20.1	    0.0	 9999.9	   20.1	   0.29	   6.32	   0.35	  -0.40	   0.00	--------	-1	0.00	*
3:188605881	    6.1	    0.0	 9999.9	    6.4	   0.29	   2.11	   0.35	  -0.66	   0.00	--------	-1	0.00	*
10:91178555	    9.5	    0.0	 9999.9	    9.3	   0.29	   3.01	   0.35	  -0.75	   0.12	--------	-1	0.00	*
15:78288035	    9.2	    0.0	 9999.9	    9.3	   0.29	   3.01	   0.35	  -0.95	   0.00	--------	-1	0.00	*
16:8987792	   35.6	   33.7	    1.1	    2.8	   0.29	   0.34	  26.67	  -1.07	   0.00	--------	-1	0.00	*
7:26707400	   36.4	   34.3	    1.1	   28.6	   0.28	   0.34	   1.13	  -0.54	   0.00	--------	-1	0.00	*
1:10368065	   29.6	    0.0	 9999.9	   29.0	   0.28	   9.03	   0.34	  -1.03	   0.26	--------	-1	0.00	*
X:122734544	   38.8	   36.5	    1.1	    0.4	   0.28	   0.34	  62.50	  -0.93	   0.00	--------	-1	0.00	*
19:5151921	    9.0	    0.0	 9999.9	    9.3	   0.28	   3.01	   0.34	  -1.15	   0.00	--------	-1	0.00	*
9:123526184	   40.7	   38.3	    1.1	   19.1	   0.28	   0.34	   5.04	  -0.80	   0.00	--------	-1	0.00	*
19:39875335	   40.5	   38.4	    1.1	    1.1	   0.28	   0.34	  47.65	  -0.68	   0.38	--------	-1	0.00	*
12:133345609	   40.2	   38.9	    1.0	    0.7	   0.28	   0.34	  55.82	  -0.93	   0.40	--------	-1	0.00	*
10:45951962	   33.0	    0.0	 9999.9	   32.0	   0.28	   9.93	   0.34	  -0.42	   0.29	--------	-1	0.00	*
7:148117129	    7.0	    0.0	 9999.9	    6.4	   0.28	   2.11	   0.34	  -1.03	   0.00	--------	-1	0.00	*
11:35829536	   15.8	    0.0	 9999.9	   15.2	   0.28	   4.82	   0.34	  -0.71	   0.00	--------	-1	0.00	*
10:51590589	  169.0	  165.9	    1.0	    0.5	   0.28	   0.34	 999.00	  -0.52	   0.00	--------	-1	0.00	*
8:127568559	   53.9	    0.0	 9999.9	   52.9	   0.28	  16.26	   0.34	  -0.43	   0.00	--------	-1	0.00	*
1:28298772	   42.9	   41.0	    1.0	   13.1	   0.28	   0.34	  10.27	  -0.90	   0.35	--------	-1	0.00	*
19:58489294	   42.6	   40.2	    1.1	    1.9	   0.28	   0.34	  42.04	  -0.56	   0.68	--------	-1	0.00	*
1:6324542	   42.5	   40.6	    1.0	    0.8	   0.28	   0.34	  58.02	  -0.95	   0.00	--------	-1	0.00	*
4:3514551	   42.4	   40.4	    1.1	    2.5	   0.28	   0.34	  37.01	  -0.58	   0.00	--------	-1	0.00	*
6:8015369	   42.4	   41.0	    1.0	    5.8	   0.28	   0.34	  22.58	  -0.96	   0.00	--------	-1	0.00	*
11:9772335	   42.3	   40.6	    1.0	   30.3	   0.28	   0.34	   1.77	  -0.45	   0.00	--------	-1	0.00	*
8:38118592	   42.1	   40.6	    1.0	    0.8	   0.28	   0.34	  57.05	  -1.05	   0.00	--------	-1	0.00	*
1:35320588	   44.0	   41.5	    1.1	    5.1	   0.28	   0.34	  25.39	  -0.46	   0.58	--------	-1	0.00	*
10:103866384	   44.0	   41.5	    1.1	    9.7	   0.28	   0.34	  15.15	  -0.50	   0.60	--------	-1	0.00	*
12:125262893	   44.0	   41.5	    1.1	    0.7	   0.28	   0.34	  61.16	  -0.67	   0.00	--------	-1	0.00	*
14:75128549	   44.0	   41.5	    1.1	    6.3	   0.28	   0.34	  21.91	  -0.48	   0.00	--------	-1	0.00	*
16:84699030	   44.0	   41.5	    1.1	   20.5	   0.28	   0.34	   5.36	  -0.42	   0.67	--------	-1	0.00	*
17:73125331	   44.0	   41.5	    1.1	    1.1	   0.28	   0.34	  52.26	  -0.47	   0.00	--------	-1	0.00	*
19:42882229	   44.0	   41.5	    1.1	    2.3	   0.28	   0.34	  39.27	  -0.46	   0.53	--------	-1	0.00	*
2:74443397	   44.0	   41.5	    1.1	    0.6	   0.28	   0.34	  63.29	  -0.64	   0.00	--------	-1	0.00	*
1:57178418	   43.8	   41.5	    1.1	   17.5	   0.28	   0.34	   7.09	  -0.61	   0.00	--------	-1	0.00	*
3:196461696	   43.7	   41.5	    1.1	    6.9	   0.28	   0.34	  20.52	  -0.69	   0.55	--------	-1	0.00	*
5:32355493	   43.6	   41.9	    1.0	    0.5	   0.28	   0.34	  68.96	  -1.03	   0.23	--------	-1	0.00	*
1:25169485	   43.6	   41.5	    1.1	   33.9	   0.28	   0.34	   1.26	  -0.93	   0.46	--------	-1	0.00	*
5:133941560	   43.6	   41.3	    1.1	    9.6	   0.28	   0.34	  15.25	  -1.02	   0.00	--------	-1	0.00	*
15:40845838	   43.5	   41.5	    1.0	    0.5	   0.28	   0.34	  69.35	  -0.41	   0.53	--------	-1	0.00	*
11:115045176	   43.3	   41.5	    1.0	   12.8	   0.28	   0.34	  11.09	  -0.42	   0.00	--------	-1	0.00	*
9:74299624	   43.3	   41.5	    1.0	    0.4	   0.28	   0.34	  70.46	  -0.43	   0.61	--------	-1	0.00	*
13:52987413	   43.2	   41.5	    1.0	    0.3	   0.28	   0.34	  78.06	  -0.33	   0.00	--------	-1	0.00	*
