Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
13:53050725	   95.0	    0.0	 9999.9	   23.7	  26.78	  28.60	  27.69	  -0.24	   0.00	--------	-1	0.00	*
7:101893799	   95.0	   41.5	    2.3	   13.1	   5.22	   5.46	  47.70	  -0.44	   0.00	--------	-1	0.00	*
X:149933328	   95.0	    0.0	 9999.9	   10.5	  27.65	  28.60	  55.67	  -0.20	   0.00	--------	-1	0.00	*
4:77956038	   94.9	   53.4	    1.8	   27.3	   3.13	   3.31	  23.47	  -0.77	   0.00	--------	-1	0.00	*
5:177022966	   94.8	   60.9	    1.6	    6.6	   2.25	   2.40	  72.82	  -0.63	   0.29	--------	-1	0.00	*
1:100549495	   94.7	   41.5	    2.3	   11.1	   5.22	   5.46	  53.52	  -0.48	   0.58	--------	-1	0.00	*
12:68056386	   94.4	   61.9	    1.5	    0.7	   2.14	   2.28	 162.20	  -0.91	   0.00	--------	-1	0.00	*
1:155916924	   94.4	   39.8	    2.4	    0.8	   5.65	   5.91	 159.19	  -0.37	   0.00	--------	-1	0.00	*
15:98515107	   94.2	   41.5	    2.3	    3.1	   5.22	   5.46	 102.83	  -0.47	   0.00	--------	-1	0.00	*
7:100279343	   94.0	   41.5	    2.3	    5.8	   5.08	   5.32	  76.56	  -0.16	   0.00	--------	-1	0.00	*
9:32972798	   94.0	   41.5	    2.3	    0.4	   5.08	   5.32	 180.07	  -0.39	   0.00	--------	-1	0.00	*
11:118472318	   93.4	   41.5	    2.3	   38.3	   5.08	   5.32	  13.65	  -0.43	   0.00	--------	-1	0.00	*
4:57260801	   93.0	   41.5	    2.2	    6.0	   4.93	   5.17	  74.18	  -0.46	   0.00	--------	-1	0.00	*
5:176085547	   93.0	   41.5	    2.2	    1.3	   4.93	   5.17	 134.36	  -0.43	   0.00	--------	-1	0.00	*
X:48761144	   92.7	   39.0	    2.4	    2.9	   5.58	   5.83	 102.30	  -0.44	   0.00	--------	-1	0.00	*
1:184661099	   92.4	   41.5	    2.2	   11.6	   4.93	   5.17	  50.02	  -0.42	   0.00	--------	-1	0.00	*
15:37183410	   92.2	   41.5	    2.2	    3.1	   4.93	   5.17	 100.24	  -0.42	   0.00	--------	-1	0.00	*
10:105063247	   92.0	   41.5	    2.2	    0.5	   4.80	   5.03	 168.28	  -0.42	   0.00	--------	-1	0.00	*
6:34256495	   92.0	   41.5	    2.2	    3.6	   4.80	   5.03	  92.74	  -0.33	   0.00	--------	-1	0.00	*
2:60685665	   91.9	   41.5	    2.2	    0.4	   4.80	   5.03	 175.10	  -0.49	   0.00	--------	-1	0.00	*
20:43128402	   91.8	   41.5	    2.2	   23.6	   4.80	   5.03	  26.05	  -0.50	   0.00	--------	-1	0.00	*
1:107601824	   91.0	   41.5	    2.2	    0.8	   4.66	   4.89	 150.85	  -0.32	   0.00	--------	-1	0.00	*
17:21218386	   91.0	   41.5	    2.2	    1.1	   4.66	   4.89	 135.12	  -0.48	   0.00	--------	-1	0.00	*
2:118589771	   91.0	    0.0	 9999.9	    0.4	  26.48	  27.39	 172.78	  -0.20	   0.00	--------	-1	0.00	*
21:38575296	   91.0	   41.5	    2.2	    3.1	   4.66	   4.89	  96.48	  -0.41	   0.00	--------	-1	0.00	*
3:52579549	   91.0	   41.5	    2.2	   19.7	   4.66	   4.89	  30.85	  -0.45	   0.00	--------	-1	0.00	*
7:156475654	   91.0	   41.5	    2.2	   15.1	   4.66	   4.89	  39.45	  -0.41	   0.58	--------	-1	0.00	*
17:80559592	   90.9	   12.6	    7.2	    1.1	  14.61	  15.15	 135.12	  -0.27	   0.42	--------	-1	0.00	*
1:78162449	   90.9	   41.5	    2.2	    7.1	   4.66	   4.89	  65.85	  -0.38	   0.00	--------	-1	0.00	*
10:103541170	   90.3	   58.0	    1.6	    0.5	   2.23	   2.37	 166.04	  -0.69	   0.00	--------	-1	0.00	*
11:126133092	   90.2	   57.9	    1.6	   13.5	   2.23	   2.37	  43.22	  -0.46	   0.00	--------	-1	0.00	*
4:38701710	   90.1	   41.7	    2.2	    0.3	   4.66	   4.89	 182.68	  -0.40	   0.00	--------	-1	0.00	*
1:40759784	   90.0	    0.0	 9999.9	    1.5	  26.19	  27.09	 123.10	  -0.28	   0.00	--------	-1	0.00	*
2:118676937	   90.0	   41.5	    2.2	   26.3	   4.53	   4.75	  21.77	  -0.38	   0.00	--------	-1	0.00	*
9:116816529	   90.0	   41.5	    2.2	   40.7	   4.53	   4.75	  10.75	  -0.43	   0.67	--------	-1	0.00	*
10:75003094	   89.7	   54.2	    1.7	   12.0	   2.49	   2.64	  46.25	  -0.85	   0.65	--------	-1	0.00	*
8:61533588	   89.4	   45.8	    2.0	    7.1	   3.80	   4.00	  64.51	  -0.69	   0.00	--------	-1	0.00	*
22:30422363	   89.4	   41.5	    2.2	    1.2	   4.53	   4.75	 131.80	  -0.32	   0.00	--------	-1	0.00	*
19:41830252	   89.3	    0.0	 9999.9	    5.2	  26.19	  27.09	  75.78	  -0.20	   0.29	--------	-1	0.00	*
10:123500766	   89.0	   41.5	    2.1	    0.5	   4.39	   4.61	 161.56	  -0.48	   0.50	--------	-1	0.00	*
16:56511147	   89.0	   41.5	    2.1	    1.5	   4.39	   4.61	 120.66	  -0.46	   0.00	--------	-1	0.00	*
20:43705316	   89.0	   41.5	    2.1	   18.4	   4.39	   4.61	  31.59	  -0.35	   0.00	--------	-1	0.00	*
3:122143951	   89.0	   41.5	    2.1	   29.2	   4.39	   4.61	  18.48	  -0.44	   0.00	--------	-1	0.00	*
11:60658454	   88.3	   41.5	    2.1	    0.5	   4.39	   4.61	 160.10	  -0.35	   0.00	--------	-1	0.00	*
15:32931458	   88.0	    0.0	 9999.9	    5.1	  25.61	  26.49	  74.36	  -0.28	   0.82	--------	-1	0.00	*
4:170642271	   88.0	   20.7	    4.2	   25.5	  10.12	  10.51	  21.53	  -0.29	   0.91	--------	-1	0.00	*
X:154350674	   88.0	   41.5	    2.1	    0.5	   4.26	   4.47	 159.31	  -0.38	   0.22	--------	-1	0.00	*
18:11852446	   88.0	   40.0	    2.2	    0.7	   4.45	   4.67	 150.24	  -0.46	   0.00	--------	-1	0.00	*
3:196659158	   87.9	   41.5	    2.1	   16.0	   4.26	   4.47	  35.19	  -0.34	   0.00	--------	-1	0.00	*
3:152180213	   87.7	   41.5	    2.1	    5.2	   4.26	   4.47	  73.72	  -0.45	   0.00	--------	-1	0.00	*
12:25359520	   87.5	   54.4	    1.6	   44.8	   2.29	   2.44	   8.10	  -0.88	   0.28	--------	-1	0.00	*
4:2069737	   87.5	   41.5	    2.1	    8.3	   4.26	   4.47	  57.01	  -0.44	   0.00	--------	-1	0.00	*
12:46752372	   87.3	   41.5	    2.1	    0.7	   4.26	   4.47	 147.43	  -0.37	   0.00	--------	-1	0.00	*
15:81271493	   87.0	   41.5	    2.1	    1.9	   4.13	   4.34	 109.75	  -0.28	   0.00	--------	-1	0.00	*
2:198338923	   87.0	   41.5	    2.1	    0.4	   4.13	   4.34	 163.55	  -0.39	   0.00	--------	-1	0.00	*
5:143539167	   87.0	   41.5	    2.1	   21.6	   4.13	   4.34	  25.65	  -0.41	   0.92	--------	-1	0.00	*
13:30084529	   86.9	   52.3	    1.7	   46.0	   2.44	   2.59	   7.32	  -0.81	   0.00	--------	-1	0.00	*
22:36677791	   86.7	   41.5	    2.1	    0.9	   4.13	   4.34	 138.32	  -0.48	   0.00	--------	-1	0.00	*
8:91637724	   86.5	   51.1	    1.7	    0.4	   2.57	   2.72	 170.44	  -0.62	   0.27	--------	-1	0.00	*
1:107601667	   86.1	   41.5	    2.1	    0.8	   4.13	   4.34	 142.59	  -0.42	   0.00	--------	-1	0.00	*
10:30602244	   86.0	   41.5	    2.1	    3.0	   4.13	   4.34	  91.66	  -0.49	   0.00	--------	-1	0.00	*
6:99285072	   86.0	   41.5	    2.1	    9.3	   4.00	   4.20	  51.08	  -0.49	   0.00	--------	-1	0.00	*
2:215591760	   86.0	   41.5	    2.1	    0.4	   4.00	   4.20	 161.25	  -0.47	   0.00	--------	-1	0.00	*
2:27172945	   85.6	   50.6	    1.7	   27.0	   2.60	   2.75	  18.98	  -0.61	   0.29	--------	-1	0.00	*
10:122668424	   85.5	   41.5	    2.1	    0.5	   4.00	   4.20	 154.88	  -0.45	   0.00	--------	-1	0.00	*
7:65423540	   85.2	   41.5	    2.1	   22.1	   4.00	   4.20	  24.36	  -0.43	   0.00	--------	-1	0.00	*
1:184662022	   85.0	   41.5	    2.0	   11.6	   3.87	   4.07	  42.93	  -0.37	   0.00	--------	-1	0.00	*
5:36193907	   84.9	   41.5	    2.0	    0.5	   3.87	   4.07	 156.34	  -0.46	   0.00	--------	-1	0.00	*
15:78461516	   84.6	   41.5	    2.0	    0.5	   3.87	   4.07	 157.09	  -0.48	   0.00	--------	-1	0.00	*
8:61534151	   84.5	   51.0	    1.7	    7.1	   2.50	   2.65	  59.05	  -0.80	   0.00	--------	-1	0.00	*
1:245015028	   84.4	   42.3	    2.0	   26.3	   3.70	   3.89	  19.18	  -0.77	   0.00	--------	-1	0.00	*
20:11906895	   84.1	   51.8	    1.6	    0.8	   2.37	   2.52	 135.75	  -0.69	   0.11	--------	-1	0.00	*
6:41903171	   84.0	   36.8	    2.3	    0.6	   4.85	   5.08	 148.49	  -0.48	   0.00	--------	-1	0.00	*
12:122628920	   84.0	   41.5	    2.0	   36.8	   3.74	   3.94	  10.71	  -0.40	   0.76	--------	-1	0.00	*
13:61985295	   84.0	   20.7	    4.1	    0.6	   9.31	   9.68	 144.62	  -0.30	   0.00	--------	-1	0.00	*
15:52358398	   84.0	    0.0	 9999.9	    0.8	  24.43	  25.29	 135.11	  -0.26	   0.00	--------	-1	0.00	*
15:91044143	   84.0	   41.5	    2.0	    7.4	   3.74	   3.94	  56.64	  -0.49	   0.50	--------	-1	0.00	*
3:52580105	   84.0	   41.5	    2.0	   20.9	   3.74	   3.94	  24.70	  -0.37	   0.00	--------	-1	0.00	*
9:125003923	   84.0	   41.5	    2.0	    2.3	   3.74	   3.94	  97.20	  -0.45	   0.51	--------	-1	0.00	*
12:111886425	   83.7	   41.5	    2.0	   11.1	   3.74	   3.94	  43.52	  -0.47	   0.00	--------	-1	0.00	*
17:63007306	   83.0	   41.5	    2.0	    3.2	   3.62	   3.81	  84.38	  -0.49	   0.43	--------	-1	0.00	*
19:57842090	   83.0	    0.0	 9999.9	    1.1	  24.14	  24.99	 120.30	  -0.25	   0.00	--------	-1	0.00	*
7:129771304	   83.0	    0.0	 9999.9	   21.8	  22.24	  24.99	  23.03	  -0.25	   0.00	--------	-1	0.00	*
5:74667444	   82.8	   41.5	    2.0	    5.4	   3.62	   3.81	  66.20	  -0.65	   0.38	--------	-1	0.00	*
17:27872711	   82.6	   41.5	    2.0	   52.1	   3.62	   3.81	   4.32	  -0.57	   0.00	--------	-1	0.00	*
11:64846269	   82.6	    0.0	 9999.9	    0.5	  24.14	  24.99	 146.88	  -0.29	   0.00	--------	-1	0.00	*
3:124684814	   82.5	   41.5	    2.0	    8.0	   3.62	   3.81	  53.21	  -0.53	   0.00	--------	-1	0.00	*
19:47568876	   82.0	   41.5	    2.0	    1.1	   3.62	   3.81	 120.30	  -0.74	   0.18	--------	-1	0.00	*
17:2937569	   82.0	   41.5	    2.0	    4.9	   3.49	   3.68	  68.30	  -0.35	   0.84	--------	-1	0.00	*
2:120979248	   82.0	   41.5	    2.0	    4.5	   3.49	   3.68	  71.14	  -0.51	   0.00	--------	-1	0.00	*
22:38337619	   82.0	   20.7	    4.0	   15.9	   8.91	   9.27	  31.10	  -0.30	   0.00	--------	-1	0.00	*
22:43265912	   82.0	   41.5	    2.0	    3.8	   3.49	   3.68	  77.21	  -0.53	   0.46	--------	-1	0.00	*
3:185362713	   82.0	   41.5	    2.0	    1.1	   3.49	   3.68	 118.83	  -0.40	   0.00	--------	-1	0.00	*
6:30037905	   82.0	   41.5	    2.0	    0.8	   3.49	   3.68	 132.75	  -0.35	   0.00	--------	-1	0.00	*
15:72876185	   81.9	   41.5	    2.0	    1.9	   3.49	   3.68	 100.43	  -0.51	   0.00	--------	-1	0.00	*
1:146627885	   81.9	   41.5	    2.0	   13.7	   3.49	   3.68	  35.39	  -0.43	   0.68	--------	-1	0.00	*
18:29204430	   81.9	   41.5	    2.0	    0.6	   3.49	   3.68	 141.97	  -0.56	   0.40	--------	-1	0.00	*
12:4411019	   81.8	   41.5	    2.0	    0.7	   3.49	   3.68	 134.96	  -0.91	   0.00	--------	-1	0.00	*
14:55834062	   81.6	   41.5	    2.0	   11.9	   3.49	   3.68	  39.54	  -0.62	   0.00	--------	-1	0.00	*
18:28572373	   81.6	   41.5	    2.0	    0.5	   3.49	   3.68	 146.36	  -0.80	   0.00	--------	-1	0.00	*
4:88082529	   81.6	   41.5	    2.0	    0.9	   3.49	   3.68	 125.02	  -0.87	   0.00	--------	-1	0.00	*
17:57076555	   81.5	   41.5	    2.0	    1.1	   3.49	   3.68	 118.21	  -0.47	   0.00	--------	-1	0.00	*
18:18531011	   81.5	   41.5	    2.0	    0.3	   3.49	   3.68	 161.62	  -0.60	   0.00	--------	-1	0.00	*
19:3491274	   81.4	   41.5	    2.0	    1.1	   3.49	   3.68	 118.44	  -0.56	   0.00	--------	-1	0.00	*
13:88331191	   81.3	   43.8	    1.9	    0.3	   3.17	   3.34	 166.62	  -0.50	   0.00	--------	-1	0.00	*
7:156476517	   81.3	   48.4	    1.7	    4.4	   2.45	   2.60	  71.87	  -0.84	   0.00	--------	-1	0.00	*
15:83807936	   81.2	   41.5	    2.0	    0.5	   3.49	   3.68	 150.32	  -0.78	   0.00	--------	-1	0.00	*
11:18301168	   81.0	   41.5	    2.0	    8.5	   3.37	   3.56	  49.29	  -0.33	   0.86	--------	-1	0.00	*
17:35878922	   81.0	   41.5	    2.0	    1.1	   3.37	   3.56	 116.36	  -0.17	   0.00	--------	-1	0.00	*
19:14203426	   81.0	   41.5	    2.0	    1.7	   3.37	   3.56	 102.60	  -0.59	   0.00	--------	-1	0.00	*
5:43704630	   81.0	   41.5	    2.0	    0.5	   3.37	   3.56	 147.35	  -0.66	   0.43	--------	-1	0.00	*
17:76670241	   80.9	   41.5	    1.9	    1.5	   3.37	   3.56	 108.31	  -0.68	   0.36	--------	-1	0.00	*
17:78444336	   80.7	   41.5	    1.9	    5.2	   3.37	   3.56	  65.34	  -0.53	   0.35	--------	-1	0.00	*
X:118968533	   80.3	   41.5	    1.9	    0.4	   3.37	   3.56	 154.22	  -0.56	   0.00	--------	-1	0.00	*
10:30602450	   80.0	   41.5	    1.9	    3.0	   3.25	   3.43	  81.57	  -0.28	   0.00	--------	-1	0.00	*
10:98280467	   80.0	   41.5	    1.9	   17.4	   3.25	   3.43	  27.17	  -0.48	   0.50	--------	-1	0.00	*
12:56144784	   80.0	   41.5	    1.9	    2.4	   3.25	   3.43	  90.17	  -0.48	   0.55	--------	-1	0.00	*
17:74732070	   80.0	   41.5	    1.9	    1.7	   3.25	   3.43	 100.49	  -0.51	   0.22	--------	-1	0.00	*
4:2068088	   80.0	   41.5	    1.9	   13.1	   3.25	   3.43	  35.22	  -0.41	   0.79	--------	-1	0.00	*
8:42027881	   80.0	    0.0	 9999.9	   14.1	  23.26	  24.08	  33.10	  -0.28	   0.89	--------	-1	0.00	*
8:133859598	   80.0	   41.5	    1.9	    0.4	   3.25	   3.43	 153.91	  -0.54	   0.00	--------	-1	0.00	*
5:172742714	   79.9	   40.9	    2.0	    0.5	   3.42	   3.60	 145.12	  -0.56	   0.22	--------	-1	0.00	*
5:65475054	   79.8	   45.3	    1.8	   24.4	   2.65	   2.81	  18.42	  -0.54	   0.00	--------	-1	0.00	*
